SW Version,2018.3
GT Type,UltraScale+ GTH
Date and Time Started,2019-Sep-27 19:58:52
Date and Time Ended,2019-Sep-27 19:58:56
Scan Name,Scan Tx5-Rx5 Link 0 
Link Settings,
Reset RX After Applying Settings,false
Open Area,2448
Horizontal Opening,35
Horizontal Percentage,53.85
Vertical Opening,97
Vertical Percentage,41.94
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x8008 SVN: 16040
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
120,0.497986,0.498593,0.4992,0.49708,0.499809,0.499809,0.499809,0.501032,0.497382,0.499505,0.505048,0.4992,0.4992,0.500726,0.4992,0.498593,0.500726,0.50042,0.498593,0.4992,0.498289,0.500726,0.498289,0.501953,0.499505,0.501646,0.50042,0.498593,0.497986,0.498896,0.501339,0.499505,0.498593,0.497684,0.500114,0.497382,0.497684,0.498289,0.499505,0.499809,0.500114,0.500726,0.499809,0.498289,0.499809,0.4992,0.499809,0.499505,0.499809,0.498896,0.498289,0.500114,0.500726,0.499505,0.500114,0.497684,0.50042,0.501953,0.501339,0.499809,0.500726,0.497986,0.499809,0.498896,0.499505
112,0.502878,0.499809,0.4992,0.4992,0.499809,0.498593,0.4992,0.498896,0.500726,0.499505,0.501339,0.500114,0.4992,0.501646,0.498593,0.500114,0.498593,0.50042,0.500114,0.499809,0.4992,0.500726,0.498289,0.501032,0.496778,0.499809,0.498289,0.4992,0.499809,0.4992,0.498896,0.500726,0.498593,0.4992,0.499505,0.4992,0.500726,0.501032,0.501953,0.501032,0.499809,0.498896,0.498896,0.4992,0.498289,0.499809,0.4992,0.498593,0.499809,0.497986,0.503805,0.4992,0.497986,0.501032,0.500726,0.500114,0.502878,0.499809,0.49708,0.498896,0.500114,0.498896,0.498896,0.500726,0.502261
104,0.388057,0.390275,0.382084,0.388978,0.391581,0.395552,0.393462,0.388425,0.396701,0.389904,0.403541,0.406545,0.40898,0.419236,0.413731,0.420312,0.422479,0.429569,0.437834,0.43995,0.44887,0.447643,0.45035,0.455864,0.460218,0.458415,0.460995,0.465712,0.466774,0.475167,0.478497,0.471339,0.472699,0.470257,0.469448,0.466508,0.458415,0.450598,0.45035,0.446181,0.443523,0.440897,0.430925,0.428894,0.421176,0.427105,0.420527,0.417953,0.411859,0.418166,0.408165,0.413105,0.419666,0.407353,0.41562,0.423572,0.427774,0.431378,0.427998,0.429344,0.438537,0.443283,0.453341,0.45234,0.449362
96,0.252524,0.253618,0.251825,0.25268,0.252992,0.253226,0.253776,0.252213,0.252368,0.252914,0.252758,0.254564,0.25307,0.254802,0.254881,0.257121,0.256718,0.26006,0.259483,0.259977,0.263829,0.264425,0.257849,0.257931,0.255119,0.247414,0.245119,0.240584,0.229657,0.227995,0.23392,0.221882,0.236896,0.238274,0.247638,0.252602,0.25409,0.254643,0.261471,0.258337,0.26315,0.262982,0.261972,0.263404,0.262224,0.264595,0.258419,0.261638,0.261721,0.260556,0.258745,0.26039,0.262476,0.26039,0.258419,0.258991,0.261221,0.26597,0.262982,0.263066,0.265453,0.267883,0.267796,0.27027,0.26947
88,0.250134,0.249145,0.250134,0.249981,0.249905,0.249905,0.250593,0.250286,0.250057,0.250746,0.25021,0.249448,0.249828,0.249676,0.250439,0.248766,0.247788,0.245486,0.242291,0.236828,0.227426,0.217003,0.197205,0.178589,0.157718,0.134271,0.112665,0.0994763,0.0863393,0.0754455,0.0694874,0.0664062,0.0738672,0.0765453,0.0891293,0.104502,0.115688,0.135202,0.152464,0.166841,0.186773,0.203525,0.218859,0.229079,0.240442,0.244096,0.247489,0.249145,0.250286,0.25021,0.249372,0.250516,0.249448,0.250746,0.249828,0.249752,0.250746,0.249752,0.250286,0.249069,0.249828,0.250134,0.249905,0.249981,0.250286
80,0.250134,0.250593,0.248615,0.250057,0.249905,0.249676,0.2496,0.249905,0.250057,0.249981,0.249828,0.248615,0.248691,0.247489,0.244972,0.239809,0.23372,0.224005,0.207179,0.183551,0.161767,0.135694,0.107561,0.081317,0.0631164,0.046784,0.0345678,0.0267228,0.022127,0.0195945,0.0170995,0.015857,0.0177137,0.0186179,0.0232704,0.0278342,0.0328965,0.0408125,0.0507457,0.0611197,0.0775746,0.0937285,0.116362,0.141605,0.164429,0.189846,0.20697,0.223516,0.235602,0.243588,0.24652,0.249069,0.250286,0.250593,0.249145,0.250363,0.250669,0.250286,0.250593,0.250363,0.2509,0.250134,0.250439,0.249905,0.250746
72,0.249828,0.250439,0.250134,0.250057,0.250439,0.250057,0.249145,0.248993,0.249372,0.248918,0.247414,0.245192,0.239879,0.233586,0.223151,0.208657,0.188406,0.163576,0.133549,0.104116,0.0769262,0.0545725,0.0354673,0.0222128,0.0139277,0.0087068,0.00560864,0.00396048,0.00283665,0.0022015,0.00181315,0.00159781,0.0018473,0.0021807,0.00300984,0.00401694,0.00555676,0.00760109,0.0110058,0.0148307,0.0220734,0.0297292,0.0402569,0.0569434,0.0759351,0.0959011,0.124572,0.149351,0.173962,0.201473,0.218625,0.233786,0.241791,0.24652,0.249372,0.249296,0.250363,0.249524,0.249981,0.250516,0.250134,0.24854,0.250286,0.249524,0.250286
64,0.250746,0.25021,0.249981,0.250669,0.249981,0.250057,0.249448,0.247938,0.245855,0.241506,0.236281,0.228122,0.215123,0.198399,0.175678,0.151002,0.117345,0.0901692,0.0628886,0.0399097,0.0243154,0.0138266,0.00709087,0.00369802,0.00180304,0.00093595,0.00051957,0.00026112,0.000164225,0.000109102,6.90471e-05,5.76028e-05,7.7821e-05,9.7467e-05,0.000165179,0.000269703,0.000424964,0.000769245,0.00139601,0.00226577,0.00435245,0.00705978,0.0110679,0.0176424,0.0264075,0.0399195,0.055027,0.07631,0.101636,0.130133,0.159189,0.185211,0.207284,0.222969,0.234926,0.242077,0.247265,0.248918,0.25021,0.250439,0.250439,0.249069,0.249524,0.249448,0.249752
56,0.249296,0.248993,0.249752,0.249981,0.248163,0.247265,0.245192,0.241506,0.234859,0.225175,0.210102,0.194074,0.169464,0.144452,0.114476,0.0851104,0.0580655,0.0364699,0.0214886,0.0110389,0.00516403,0.00236858,0.000913825,0.000402075,0.000145151,5.56954e-05,1.83108e-05,7.62951e-06,3.62402e-06,1.90738e-06,1.90738e-06,3.81476e-07,1.14443e-06,5.72213e-07,4.00549e-06,6.48508e-06,1.44961e-05,2.99458e-05,8.52598e-05,0.000194553,0.000477035,0.00112345,0.00210651,0.00441558,0.00782788,0.0131396,0.0214419,0.0332881,0.0484841,0.0706744,0.0940946,0.119502,0.150144,0.174965,0.198928,0.219093,0.232856,0.241506,0.245855,0.248389,0.249905,0.2496,0.248993,0.250057,0.250286
48,0.250134,0.248691,0.248842,0.248013,0.244972,0.241934,0.23372,0.224312,0.209779,0.190111,0.167557,0.141974,0.112387,0.0852344,0.057889,0.0355612,0.0208381,0.0106037,0.00488136,0.00206722,0.000734531,0.000248341,7.51507e-05,2.02182e-05,3.81476e-06,2.09812e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.33516e-06,7.43877e-06,2.80385e-05,8.2208e-05,0.000214961,0.000675402,0.00156596,0.00338083,0.00644903,0.0117699,0.0194171,0.0316619,0.0474232,0.0664763,0.09008,0.115852,0.144503,0.168315,0.194952,0.215179,0.229593,0.241363,0.246892,0.247938,0.249905,0.250746,0.250439
