SW Version,2018.3
GT Type,UltraScale+ GTH
Date and Time Started,2019-Sep-27 19:56:26
Date and Time Ended,2019-Sep-27 19:56:30
Scan Name,Scan Tx2-Rx2 Link 1 
Link Settings,
Reset RX After Applying Settings,false
Open Area,2648
Horizontal Opening,39
Horizontal Percentage,60.00
Vertical Opening,97
Vertical Percentage,41.94
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x8008 SVN: 16040
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
120,0.501646,0.498896,0.501032,0.4992,0.500114,0.498593,0.497684,0.499505,0.499809,0.499809,0.499809,0.499505,0.50042,0.498896,0.500114,0.496477,0.498593,0.498289,0.501339,0.4992,0.500114,0.497684,0.4992,0.502878,0.498593,0.496778,0.50042,0.4992,0.499809,0.497684,0.499505,0.4992,0.500726,0.4992,0.49708,0.499809,0.497382,0.498289,0.500114,0.498896,0.498593,0.499809,0.498593,0.50042,0.50042,0.500726,0.499809,0.49708,0.501339,0.497684,0.499505,0.500114,0.498896,0.4992,0.500726,0.497684,0.496778,0.49708,0.497986,0.49708,0.498896,0.501032,0.498896,0.500114,0.499505
112,0.487902,0.48444,0.483011,0.487032,0.481875,0.486742,0.485876,0.486453,0.483011,0.49112,0.492893,0.49438,0.494082,0.497382,0.495576,0.4992,0.496778,0.498896,0.49708,0.498289,0.497684,0.497382,0.498593,0.498593,0.496778,0.496778,0.502261,0.499809,0.499505,0.502569,0.498593,0.498593,0.500114,0.501032,0.497986,0.500726,0.498896,0.498289,0.497684,0.499505,0.501339,0.499505,0.497382,0.498289,0.496477,0.496177,0.49708,0.495576,0.495876,0.495876,0.49438,0.498896,0.49438,0.495277,0.496477,0.496778,0.493486,0.49708,0.49708,0.496177,0.493189,0.495576,0.496778,0.498289,0.497986
104,0.346087,0.339912,0.34785,0.346233,0.344341,0.3429,0.34726,0.347113,0.34726,0.35835,0.364245,0.360399,0.36522,0.371682,0.370673,0.374571,0.372866,0.373036,0.382619,0.383874,0.386592,0.394219,0.397857,0.401366,0.412897,0.420312,0.418594,0.42489,0.438537,0.442326,0.44066,0.444245,0.449609,0.446667,0.441849,0.437367,0.435738,0.42666,0.42161,0.417527,0.404737,0.407962,0.393084,0.390089,0.384415,0.389163,0.380133,0.371682,0.381372,0.376119,0.367844,0.369336,0.368505,0.372189,0.366363,0.371345,0.367349,0.372358,0.371682,0.373887,0.382977,0.38155,0.378378,0.382619,0.388241
96,0.251671,0.250286,0.25113,0.250363,0.250363,0.251207,0.251053,0.250823,0.249828,0.25198,0.253226,0.251362,0.253933,0.253383,0.253618,0.254406,0.254169,0.254802,0.258093,0.256156,0.257606,0.259073,0.261304,0.259319,0.259401,0.259401,0.25307,0.245192,0.252213,0.24556,0.241221,0.246446,0.240231,0.243299,0.243951,0.24172,0.25113,0.25198,0.253618,0.254406,0.255199,0.253461,0.252058,0.25307,0.254802,0.254327,0.254643,0.253148,0.254722,0.254169,0.25307,0.253933,0.253776,0.252602,0.253461,0.25307,0.252992,0.254012,0.254327,0.255916,0.257363,0.258174,0.25704,0.259401,0.258582
88,0.249981,0.249448,0.250134,0.249905,0.250057,0.250134,0.249752,0.250516,0.249981,0.248842,0.249905,0.249296,0.249752,0.2496,0.250134,0.250439,0.250057,0.249296,0.247041,0.243516,0.236896,0.22592,0.211731,0.196636,0.178356,0.159313,0.144452,0.1275,0.119572,0.11188,0.106264,0.105525,0.107646,0.109502,0.115395,0.12001,0.136304,0.152265,0.169956,0.182732,0.202519,0.216946,0.2273,0.236623,0.243733,0.247339,0.249676,0.2496,0.248766,0.2496,0.25021,0.250286,0.250057,0.249296,0.250057,0.250363,0.250134,0.250516,0.250439,0.249145,0.249905,0.249828,0.25021,0.249752,0.249981
80,0.250286,0.249069,0.249524,0.25021,0.25021,0.25021,0.25021,0.248615,0.249828,0.250057,0.249981,0.250286,0.249524,0.249145,0.247863,0.244899,0.237998,0.227805,0.212887,0.195138,0.168661,0.14631,0.118294,0.0978251,0.0788059,0.0653468,0.0540754,0.0471583,0.044085,0.03863,0.0394922,0.0387286,0.04106,0.0421892,0.0449042,0.0485703,0.0547293,0.0638593,0.0728815,0.0862575,0.0981533,0.113414,0.132362,0.160279,0.184585,0.20697,0.225237,0.239179,0.245266,0.248013,0.248918,0.249828,0.249905,0.249828,0.249981,0.250439,0.249981,0.249828,0.249448,0.250439,0.250439,0.249981,0.2496,0.250439,0.248842
72,0.249676,0.249296,0.249296,0.2509,0.250669,0.250363,0.250134,0.249981,0.250134,0.250057,0.248389,0.247563,0.245119,0.239249,0.226796,0.210102,0.186264,0.156155,0.128259,0.102655,0.0737409,0.0537207,0.0370589,0.0283054,0.0194632,0.0148808,0.011293,0.00917773,0.00852121,0.00692893,0.00693656,0.00724784,0.00759155,0.00779755,0.0089786,0.0102951,0.0134839,0.0168654,0.0206996,0.0279768,0.0344037,0.0443547,0.0567501,0.0732398,0.0943004,0.11862,0.14504,0.174444,0.20029,0.224312,0.238067,0.245781,0.248163,0.249069,0.249448,0.249296,0.2496,0.249981,0.250057,0.249752,0.250286,0.249905,0.249828,0.250669,0.250363
64,0.24922,0.249828,0.250516,0.249676,0.250057,0.248766,0.250057,0.24922,0.248389,0.246446,0.242435,0.232592,0.216087,0.194674,0.164429,0.128661,0.10199,0.070577,0.0483725,0.0311218,0.0185249,0.0111925,0.00697871,0.0042071,0.00275483,0.0017174,0.00127108,0.0009308,0.000782788,0.000643931,0.000611124,0.000599489,0.000647936,0.000688945,0.000869383,0.00106832,0.00148032,0.00204776,0.00298047,0.00456836,0.00690204,0.00978103,0.0151083,0.0227092,0.0344399,0.0469448,0.0661542,0.0877732,0.118175,0.151421,0.182204,0.209404,0.229336,0.242722,0.247563,0.249752,0.25021,0.249828,0.2496,0.250134,0.249676,0.250669,0.249296,0.249828,0.250363
56,0.249676,0.249905,0.2496,0.2496,0.249828,0.249676,0.248918,0.246446,0.23897,0.228377,0.206761,0.181116,0.148889,0.117429,0.0813332,0.0523844,0.0337156,0.0183947,0.0106195,0.00572786,0.00268406,0.00139448,0.000706493,0.000355535,0.000205425,0.000100519,6.82841e-05,4.46326e-05,3.37606e-05,2.55589e-05,1.77386e-05,1.98367e-05,2.21256e-05,2.26978e-05,2.44144e-05,4.2916e-05,6.10361e-05,0.000113298,0.000180438,0.0003336,0.000572786,0.00108339,0.00228885,0.00399023,0.00758774,0.0127755,0.0210778,0.0333695,0.0487496,0.0749828,0.105267,0.133592,0.172861,0.201077,0.22592,0.239879,0.24615,0.249676,0.248842,0.249372,0.250057,0.249905,0.250823,0.249296,0.249676
48,0.249981,0.249828,0.249752,0.249372,0.248239,0.245855,0.239809,0.227363,0.204695,0.17941,0.145272,0.106195,0.0722451,0.0461774,0.0274269,0.0137996,0.00695163,0.00299134,0.00140517,0.000630198,0.000234798,0.000104334,3.41421e-05,1.69757e-05,7.0573e-06,2.67033e-06,3.0518e-06,5.72213e-07,1.90738e-07,1.90738e-07,1.90738e-07,3.81476e-07,1.90738e-07,1.90738e-07,1.90738e-07,5.72213e-07,9.53689e-07,2.47959e-06,5.14992e-06,1.12535e-05,2.55589e-05,6.38972e-05,0.000150683,0.000348859,0.000884642,0.0020058,0.00408675,0.00821298,0.0154578,0.0267176,0.0443331,0.064564,0.096375,0.129988,0.168107,0.199948,0.225547,0.239529,0.246372,0.249296,0.249828,0.2509,0.249372,0.250286,0.24922
