SW Version,2018.3
GT Type,UltraScale+ GTH
Date and Time Started,2019-Sep-27 19:58:40
Date and Time Ended,2019-Sep-27 19:58:44
Scan Name,Scan Tx4-Rx4 Link 9 
Link Settings,
Reset RX After Applying Settings,false
Open Area,3560
Horizontal Opening,40
Horizontal Percentage,61.54
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x8008 SVN: 16040
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
120,0.500726,0.498896,0.499505,0.499505,0.50042,0.499809,0.500726,0.498896,0.501646,0.498289,0.501953,0.497684,0.498289,0.50042,0.502878,0.498289,0.499505,0.503805,0.497382,0.4992,0.502569,0.498896,0.501339,0.50042,0.501032,0.497684,0.499505,0.499505,0.500114,0.50042,0.500726,0.500114,0.50042,0.498896,0.497382,0.501339,0.497684,0.500114,0.499809,0.4992,0.50042,0.4992,0.499505,0.499505,0.4992,0.50042,0.499809,0.498896,0.498896,0.497986,0.501953,0.498593,0.498593,0.502261,0.497986,0.497986,0.498593,0.497986,0.4992,0.4992,0.498593,0.501339,0.498896,0.501953,0.501646
112,0.502878,0.498289,0.49708,0.497684,0.497684,0.497986,0.498896,0.50042,0.498896,0.497986,0.50042,0.500726,0.501032,0.496477,0.497986,0.501032,0.497382,0.500726,0.497986,0.497382,0.4992,0.50042,0.501032,0.50042,0.498289,0.503805,0.499505,0.499809,0.498896,0.497986,0.4992,0.498289,0.499505,0.50042,0.501646,0.501953,0.50042,0.498593,0.502261,0.498593,0.499505,0.501646,0.4992,0.500726,0.497684,0.501646,0.498896,0.499505,0.498896,0.498896,0.500114,0.496177,0.497986,0.498896,0.499505,0.497986,0.501646,0.498593,0.498289,0.4992,0.49708,0.500114,0.498593,0.499505,0.500114
104,0.358193,0.357256,0.357568,0.352642,0.362312,0.361035,0.35945,0.364894,0.368174,0.369003,0.368174,0.381017,0.385319,0.388793,0.396701,0.399214,0.40898,0.410209,0.412689,0.415409,0.42161,0.412689,0.42489,0.429119,0.425552,0.425995,0.42423,0.425995,0.431606,0.430698,0.42666,0.428894,0.429569,0.419236,0.428445,0.415831,0.418166,0.415199,0.40594,0.401169,0.400973,0.402351,0.389904,0.394219,0.396317,0.398244,0.388978,0.382798,0.386592,0.388241,0.389533,0.388609,0.382619,0.383156,0.392331,0.382619,0.396317,0.397857,0.397278,0.401759,0.409389,0.407962,0.411032,0.42161,0.418594
96,0.25268,0.25268,0.252368,0.252291,0.252602,0.253697,0.251671,0.252758,0.252836,0.252602,0.253148,0.254643,0.255437,0.254327,0.253933,0.252524,0.250134,0.244753,0.237239,0.227679,0.212776,0.19711,0.179844,0.161448,0.145893,0.131893,0.119328,0.106721,0.0986735,0.0944526,0.08414,0.0891099,0.0899317,0.100072,0.100873,0.101611,0.121253,0.132383,0.141288,0.161959,0.183839,0.203626,0.216602,0.225858,0.242435,0.247489,0.25268,0.253854,0.25704,0.256718,0.258174,0.256718,0.256638,0.25704,0.258093,0.25696,0.258419,0.258745,0.258909,0.260971,0.262308,0.26256,0.264938,0.266056,0.26451
88,0.248766,0.2496,0.250134,0.249828,0.250746,0.250363,0.250439,0.250516,0.250057,0.2496,0.250669,0.247414,0.245486,0.240161,0.231278,0.219269,0.204286,0.186348,0.163282,0.139936,0.11661,0.0954653,0.07488,0.0587779,0.0451169,0.0330651,0.0256084,0.0184215,0.0143828,0.010898,0.00871042,0.00746738,0.00620813,0.00569429,0.00545968,0.0055972,0.00719081,0.00834554,0.0119682,0.0168111,0.0251965,0.0410045,0.0582761,0.0822808,0.114061,0.144938,0.171342,0.194166,0.214841,0.230368,0.239249,0.244534,0.247863,0.249752,0.248766,0.248766,0.250286,0.25021,0.250593,0.249296,0.249524,0.249828,0.25021,0.25021,0.250593
80,0.250134,0.249676,0.249981,0.24922,0.249676,0.248993,0.250134,0.249905,0.248842,0.246669,0.241506,0.234388,0.222002,0.20297,0.182569,0.159686,0.131217,0.110776,0.0863029,0.0636312,0.0472045,0.0344907,0.0236561,0.0160502,0.0105232,0.00630465,0.00412757,0.00264496,0.00166743,0.00110056,0.00076276,0.000585183,0.000399023,0.000372702,0.000265698,0.000267796,0.000291257,0.000316625,0.000408751,0.000622187,0.0011326,0.0021561,0.00464523,0.00930457,0.0188527,0.0331521,0.0556362,0.0844175,0.114941,0.150254,0.17855,0.204541,0.224558,0.236145,0.243299,0.24719,0.248918,0.249069,0.25021,0.250286,0.249905,0.25021,0.250057,0.250286,0.2496
72,0.249828,0.250363,0.249752,0.249372,0.249828,0.250057,0.24854,0.246002,0.241008,0.231409,0.218101,0.19951,0.172934,0.146414,0.119624,0.0960248,0.0721624,0.0525154,0.0374127,0.024327,0.0155973,0.00991321,0.00568608,0.00326047,0.00172923,0.000919547,0.000457389,0.000241093,0.000124743,7.03822e-05,3.41421e-05,2.30793e-05,9.91836e-06,8.20172e-06,5.72213e-06,4.38697e-06,7.24804e-06,5.72213e-06,9.53689e-06,1.81201e-05,3.50958e-05,8.37339e-05,0.000198177,0.000569734,0.00153582,0.00396105,0.00981823,0.0204689,0.0368389,0.0643863,0.0943438,0.131364,0.163576,0.193023,0.216373,0.230109,0.240725,0.245486,0.247041,0.25021,0.250593,0.250286,0.24922,0.250134,0.249524
64,0.251053,0.250439,0.249905,0.249828,0.249069,0.247713,0.242435,0.233187,0.218043,0.20187,0.173593,0.148404,0.118878,0.0911221,0.0675396,0.048709,0.0339405,0.0220948,0.0135933,0.00764649,0.00420348,0.00223239,0.00101472,0.000477989,0.000199512,8.37339e-05,2.57496e-05,9.34615e-06,4.00549e-06,1.90738e-06,5.72213e-07,1.14443e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,5.72213e-07,1.5259e-06,5.91287e-06,2.17441e-05,9.04097e-05,0.000322347,0.00104982,0.00305066,0.00770809,0.0178336,0.0343489,0.0600974,0.08858,0.124838,0.161226,0.18989,0.213608,0.230044,0.239669,0.245339,0.247713,0.249145,0.250134,0.250593,0.250286
56,0.250669,0.249981,0.249448,0.247414,0.244024,0.236965,0.223455,0.204388,0.180081,0.154768,0.123279,0.0969567,0.070389,0.0489359,0.0322985,0.0211463,0.0127836,0.00722839,0.00381209,0.00176413,0.000753986,0.00033608,0.00010853,3.33791e-05,1.01091e-05,2.47959e-06,1.14443e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.5259e-06,1.22072e-05,6.46601e-05,0.000275425,0.000966087,0.0031466,0.00837797,0.0188047,0.0370505,0.0634783,0.0978953,0.130861,0.166569,0.192795,0.213775,0.22998,0.241008,0.244899,0.247863,0.248993,0.250134
48,0.251671,0.249069,0.246076,0.240442,0.229079,0.21261,0.187629,0.162441,0.132748,0.103459,0.0766169,0.0546125,0.0362456,0.0220022,0.0125977,0.00735924,0.00364347,0.0017277,0.000710689,0.000262837,7.3434e-05,2.28885e-05,3.43328e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,2.09812e-06,1.50683e-05,7.47692e-05,0.000359159,0.0013386,0.0040835,0.010948,0.0251972,0.0466986,0.0734697,0.107873,0.141142,0.170735,0.197824,0.218859,0.23213,0.241079,0.246076,0.24854
