SW Version,2018.3
GT Type,UltraScale+ GTH
Date and Time Started,2019-Sep-27 19:58:07
Date and Time Ended,2019-Sep-27 19:58:11
Scan Name,Scan Tx4-Rx4 Link 1 
Link Settings,
Reset RX After Applying Settings,false
Open Area,3944
Horizontal Opening,40
Horizontal Percentage,61.54
Vertical Opening,145
Vertical Percentage,61.29
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x8008 SVN: 16040
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
120,0.499505,0.501339,0.501646,0.498289,0.499505,0.500114,0.500114,0.498593,0.500726,0.497382,0.4992,0.499809,0.50042,0.497986,0.498593,0.496778,0.500726,0.499505,0.500114,0.498896,0.499809,0.499505,0.498593,0.498593,0.498896,0.498289,0.501339,0.499809,0.496177,0.498593,0.4992,0.498593,0.500726,0.500114,0.498289,0.501646,0.500726,0.499809,0.498593,0.4992,0.498896,0.501032,0.501953,0.498289,0.499505,0.501032,0.499505,0.50042,0.498593,0.497986,0.498593,0.497684,0.499505,0.50042,0.502261,0.499505,0.499809,0.500114,0.498289,0.50042,0.499505,0.497684,0.497382,0.501032,0.498896
112,0.501646,0.498593,0.501032,0.500114,0.498593,0.497986,0.498896,0.498289,0.502878,0.500114,0.498896,0.498593,0.50042,0.4992,0.501339,0.503186,0.498896,0.502261,0.498593,0.500114,0.499809,0.50042,0.498896,0.4992,0.50042,0.498896,0.501953,0.498593,0.499505,0.50042,0.496778,0.498289,0.4992,0.499809,0.497986,0.500114,0.498289,0.499505,0.498896,0.501646,0.50042,0.4992,0.498593,0.499809,0.501032,0.500726,0.497684,0.498289,0.4992,0.500114,0.499505,0.501032,0.504115,0.500726,0.497986,0.498896,0.497382,0.501032,0.498896,0.497382,0.500114,0.499505,0.498593,0.497684,0.50042
104,0.406343,0.403541,0.402945,0.39805,0.402549,0.404138,0.401957,0.401957,0.411445,0.411859,0.417953,0.428445,0.432289,0.431151,0.425995,0.434122,0.440187,0.45561,0.45561,0.45209,0.460995,0.465447,0.471068,0.470797,0.471611,0.478497,0.474891,0.47766,0.48444,0.47766,0.481875,0.478218,0.479337,0.475167,0.468911,0.463866,0.462556,0.459443,0.45259,0.45284,0.444245,0.441611,0.447888,0.436434,0.440897,0.4369,0.44066,0.441135,0.431378,0.429119,0.436202,0.433433,0.436202,0.433203,0.432974,0.43597,0.436667,0.440897,0.445453,0.451841,0.442565,0.454851,0.455104,0.457902,0.457391
96,0.258745,0.255836,0.255836,0.255119,0.256397,0.255199,0.256236,0.257687,0.257687,0.258582,0.2585,0.26006,0.26039,0.260556,0.261889,0.263659,0.264254,0.262644,0.261638,0.261054,0.255676,0.246446,0.231409,0.207863,0.193341,0.18188,0.151114,0.13217,0.138493,0.131723,0.129373,0.149106,0.154593,0.153492,0.164826,0.163772,0.171773,0.192207,0.197776,0.214559,0.225175,0.234254,0.25409,0.258093,0.265453,0.266402,0.266836,0.273793,0.270002,0.268762,0.269115,0.271614,0.271884,0.268851,0.269115,0.269825,0.274343,0.272699,0.273062,0.274619,0.27027,0.277033,0.275821,0.277127,0.280544
88,0.250057,0.248691,0.250977,0.249372,0.250057,0.249752,0.250516,0.250439,0.250363,0.248389,0.250134,0.250516,0.249372,0.247863,0.245413,0.241435,0.232856,0.217753,0.19357,0.174258,0.135762,0.100786,0.0728102,0.0439809,0.0278039,0.0178104,0.00991894,0.00587949,0.0047488,0.00305009,0.00311761,0.00371366,0.00424907,0.00472152,0.00637407,0.00814183,0.0112411,0.0164077,0.0240661,0.0358365,0.0487235,0.0639541,0.090199,0.111212,0.13996,0.167318,0.189627,0.213943,0.227489,0.239319,0.246298,0.24854,0.24922,0.249296,0.2496,0.249296,0.250439,0.249752,0.250439,0.250286,0.249524,0.249905,0.249905,0.248918,0.249828
80,0.250057,0.249524,0.250286,0.250439,0.249448,0.24922,0.249752,0.249676,0.248465,0.248842,0.247563,0.244753,0.239458,0.229015,0.213053,0.188276,0.159158,0.123149,0.0851635,0.0592712,0.0340152,0.0184249,0.00837854,0.00330186,0.00137617,0.000646029,0.000246242,0.000102808,6.56138e-05,3.45235e-05,2.97551e-05,3.87198e-05,4.00549e-05,5.93194e-05,9.308e-05,0.000137331,0.000287251,0.000539406,0.0010214,0.00179427,0.00356146,0.00589742,0.011751,0.0196622,0.0332733,0.0516024,0.0747707,0.109929,0.139436,0.172062,0.202769,0.223761,0.239529,0.245633,0.247041,0.249296,0.249448,0.250593,0.250134,0.250363,0.249296,0.249905,0.249905,0.24922,0.250823
72,0.249752,0.250439,0.250134,0.250134,0.250057,0.248993,0.249372,0.248314,0.246892,0.239879,0.231148,0.217811,0.19711,0.169815,0.13833,0.102926,0.0693463,0.0414863,0.0218917,0.0112514,0.00460842,0.00163386,0.00046006,0.000117685,3.22347e-05,9.15541e-06,1.33516e-06,3.81476e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,5.72213e-07,1.90738e-07,1.90738e-07,1.33516e-06,5.14992e-06,1.35424e-05,5.32158e-05,0.000175288,0.000363737,0.0010214,0.00227779,0.00488003,0.00945544,0.0184162,0.0338703,0.0531836,0.0822808,0.117699,0.156125,0.193159,0.215349,0.233853,0.243951,0.248615,0.250134,0.249752,0.25021,0.250363,0.250439,0.249981,0.250439,0.249448
64,0.249676,0.250134,0.249905,0.249828,0.249524,0.248766,0.244753,0.238761,0.228504,0.210968,0.187243,0.158144,0.126829,0.0928153,0.0620973,0.036892,0.0186735,0.00873732,0.00339914,0.00116999,0.000311093,5.55047e-05,1.04906e-05,7.62951e-07,3.81476e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-06,5.72213e-06,4.10086e-05,0.000138857,0.000479324,0.00132219,0.00309949,0.00740234,0.0145359,0.0272817,0.0496808,0.0791256,0.118328,0.153262,0.190023,0.217003,0.234724,0.244534,0.248465,0.250057,0.249981,0.24922,0.250516,0.250593,0.25021
56,0.249448,0.250286,0.249981,0.24854,0.246595,0.240796,0.228887,0.210696,0.185504,0.155267,0.120221,0.0886183,0.0626242,0.0385391,0.0204057,0.00991112,0.00358072,0.00115778,0.000292973,5.72213e-05,1.04906e-05,1.14443e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,3.0518e-06,2.19348e-05,0.000105859,0.000352483,0.00117762,0.0029427,0.00713207,0.0160257,0.0319496,0.0563364,0.0878485,0.126029,0.163315,0.19768,0.224804,0.2389,0.245707,0.248465,0.2496,0.249524,0.249296,0.249296
48,0.249676,0.249372,0.247863,0.244169,0.235602,0.217003,0.194258,0.164002,0.131217,0.0949122,0.0639541,0.0407536,0.0233573,0.0119312,0.00499981,0.0018534,0.000478752,9.21263e-05,1.31609e-05,9.53689e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,3.81476e-07,3.62402e-06,2.23163e-05,0.000134852,0.000458915,0.00142443,0.00422389,0.0104028,0.0218993,0.0407556,0.0692876,0.105308,0.145349,0.184377,0.212555,0.23154,0.241506,0.247713,0.249069,0.249905,0.250823
