SW Version,2018.3
GT Type,UltraScale+ GTH
Date and Time Started,2019-Sep-27 19:56:22
Date and Time Ended,2019-Sep-27 19:56:26
Scan Name,Scan Tx2-Rx2 Link 0 
Link Settings,
Reset RX After Applying Settings,false
Open Area,736
Horizontal Opening,25
Horizontal Percentage,38.46
Vertical Opening,33
Vertical Percentage,16.13
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x8008 SVN: 16040
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
40,0.245046,0.238344,0.233187,0.224189,0.214953,0.199704,0.185378,0.167181,0.148404,0.124195,0.101712,0.0829893,0.0625907,0.0469018,0.0333125,0.0213553,0.0133414,0.00752537,0.00439784,0.00252022,0.00137331,0.000784886,0.000452049,0.000274853,0.000183299,0.000124933,9.99466e-05,7.47692e-05,6.981e-05,7.47692e-05,7.47692e-05,8.9456e-05,0.000107958,0.00014477,0.000231937,0.000321012,0.000520714,0.000806821,0.00123541,0.00190661,0.00301843,0.00452716,0.00690204,0.00977779,0.0138704,0.0196034,0.0253579,0.0330931,0.0428602,0.0546854,0.0664925,0.0795405,0.0947147,0.109051,0.127282,0.146992,0.168211,0.184211,0.201176,0.216373,0.226922,0.237377,0.244315,0.250823,0.253933
32,0.240796,0.227048,0.212942,0.201077,0.182082,0.162537,0.141239,0.122103,0.100415,0.0776849,0.0579054,0.0420852,0.0288416,0.0182691,0.0110306,0.00615015,0.00305943,0.00147803,0.00072118,0.000344854,0.000157931,7.87747e-05,3.5668e-05,2.44144e-05,1.50683e-05,9.91836e-06,6.29435e-06,3.81476e-06,4.57771e-06,3.62402e-06,5.5314e-06,4.95918e-06,5.91287e-06,1.10628e-05,2.327e-05,2.84199e-05,5.87472e-05,0.000100519,0.000175097,0.00032845,0.000607881,0.00106489,0.00185664,0.0030333,0.00475853,0.00736515,0.011317,0.0158493,0.0220461,0.0303178,0.0403541,0.0502878,0.061709,0.0754455,0.0912642,0.110731,0.129454,0.144682,0.165325,0.18542,0.204083,0.219093,0.23412,0.249069,0.258419
24,0.237308,0.21372,0.190953,0.170203,0.145659,0.123576,0.101222,0.0786546,0.0615237,0.0415641,0.0285531,0.0175377,0.0103904,0.0056672,0.00284886,0.00125963,0.000518616,0.000206569,9.04097e-05,3.70031e-05,1.56405e-05,7.62951e-06,5.34066e-06,9.53689e-07,9.53689e-07,5.72213e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,3.81476e-07,1.90738e-07,1.5259e-06,2.28885e-06,2.47959e-06,4.38697e-06,1.06813e-05,1.90738e-05,3.94827e-05,9.06004e-05,0.000181392,0.000378996,0.000756466,0.00134699,0.002393,0.00396124,0.00650092,0.0100814,0.0155573,0.0214498,0.0291308,0.037906,0.0483097,0.0626865,0.0763384,0.0947585,0.110926,0.132877,0.153406,0.175791,0.199074,0.221223,0.243516,0.264766
16,0.227489,0.198928,0.164793,0.13996,0.107252,0.0827211,0.062201,0.0439101,0.0300873,0.0175284,0.0100156,0.00503929,0.00270199,0.00112783,0.000481231,0.000171473,6.40879e-05,2.25071e-05,7.62951e-06,1.90738e-06,9.53689e-07,3.81476e-07,3.81476e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,7.62951e-07,5.72213e-07,7.62951e-07,2.47959e-06,7.43877e-06,2.13626e-05,5.18807e-05,0.000114252,0.000256161,0.000538453,0.00104982,0.00196498,0.00362459,0.00614805,0.00949569,0.0142855,0.0202279,0.0273692,0.0376067,0.0491002,0.0641142,0.080124,0.101737,0.122578,0.148943,0.177313,0.205929,0.236486,0.266749
8,0.229915,0.186944,0.149651,0.110806,0.0803283,0.0536398,0.0336353,0.0203753,0.0115097,0.00557641,0.00239319,0.00105669,0.000426871,0.000149157,4.88289e-05,1.44961e-05,4.57771e-06,1.90738e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,3.81476e-07,7.62951e-07,2.86107e-06,8.20172e-06,2.6894e-05,8.35431e-05,0.000203517,0.000416571,0.000933471,0.00185073,0.00338979,0.00578698,0.00922904,0.0145161,0.0218637,0.0311301,0.045219,0.0598646,0.0789502,0.102694,0.129639,0.15888,0.195931,0.234054,0.271794
0,0.228568,0.18184,0.139722,0.10213,0.0701599,0.0453567,0.026603,0.0143828,0.00686351,0.00295968,0.00115129,0.000412947,0.00011883,2.95644e-05,9.34615e-06,1.90738e-06,7.62951e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.14443e-06,4.00549e-06,1.41146e-05,5.43603e-05,0.000142863,0.000350004,0.000820554,0.00172961,0.00333009,0.00613489,0.0105634,0.0170831,0.0261304,0.0378203,0.0538762,0.0716449,0.0960135,0.121595,0.154156,0.195091,0.23279,0.27911
-8,0.227679,0.186646,0.14916,0.113839,0.0821158,0.0587147,0.0395189,0.0240013,0.014163,0.00792,0.00410277,0.00180571,0.000630961,0.000224308,6.90471e-05,2.38422e-05,3.43328e-06,2.09812e-06,9.53689e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,7.62951e-07,2.47959e-06,7.62951e-06,1.77386e-05,3.98642e-05,0.000103952,0.000239567,0.00051442,0.00103399,0.00188392,0.00347772,0.00580091,0.00986534,0.0152945,0.0230161,0.0323674,0.0448919,0.060694,0.0810355,0.105038,0.131766,0.160185,0.197062,0.235128,0.274527
-16,0.227173,0.19768,0.165928,0.138751,0.115688,0.0910816,0.0692759,0.0500023,0.0342098,0.0228504,0.0144567,0.00809663,0.00383135,0.0017525,0.000689136,0.000280957,0.000117876,4.13901e-05,1.27794e-05,5.72213e-06,1.5259e-06,5.72213e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,3.81476e-07,1.90738e-07,1.33516e-06,2.28885e-06,5.34066e-06,1.22072e-05,3.20439e-05,7.95377e-05,0.000159266,0.000331884,0.000666247,0.00127852,0.0022921,0.00388933,0.00618009,0.00965019,0.0142676,0.021228,0.0294629,0.0387873,0.0511577,0.0641594,0.0820418,0.103826,0.125584,0.152862,0.180956,0.213275,0.242578,0.277785
-24,0.232064,0.212115,0.192841,0.174704,0.150254,0.130174,0.108072,0.0865857,0.0670311,0.0503743,0.0362729,0.0243545,0.0141586,0.00806516,0.00414492,0.00199855,0.00103952,0.000486954,0.000201801,8.69764e-05,3.5668e-05,1.41146e-05,8.20172e-06,3.62402e-06,2.09812e-06,1.5259e-06,5.72213e-07,1.14443e-06,1.33516e-06,5.72213e-07,1.90738e-07,1.90738e-07,1.33516e-06,1.90738e-06,2.67033e-06,6.29435e-06,6.29435e-06,2.15534e-05,3.70031e-05,8.39246e-05,0.00014477,0.00028191,0.000527199,0.00091268,0.00170901,0.00273919,0.00469024,0.00761769,0.0110288,0.0156812,0.022004,0.029997,0.0401307,0.052861,0.0642702,0.0790951,0.0938789,0.114524,0.136736,0.157385,0.180438,0.203879,0.22844,0.246372,0.266836
-32,0.237514,0.228759,0.215066,0.203373,0.188362,0.170664,0.152606,0.127599,0.105811,0.0887047,0.0693052,0.0534613,0.0371042,0.0251879,0.0148903,0.00928817,0.00533169,0.00310369,0.00149119,0.000718891,0.000381285,0.000194171,0.000100519,6.54231e-05,4.02457e-05,3.03273e-05,1.6022e-05,1.6022e-05,1.41146e-05,1.44961e-05,1.86923e-05,2.07904e-05,2.70848e-05,3.29976e-05,5.70306e-05,8.18265e-05,0.000127794,0.000193408,0.000326162,0.000572213,0.000923743,0.00149615,0.00246052,0.00379301,0.00602483,0.00872053,0.0128996,0.0187822,0.0248231,0.0326851,0.04232,0.0527623,0.066758,0.0812767,0.0960698,0.114236,0.13166,0.152011,0.172497,0.191131,0.208392,0.227173,0.238136,0.25113,0.261221
-40,0.244899,0.23883,0.233121,0.22592,0.216888,0.204746,0.190686,0.174369,0.151701,0.13458,0.115265,0.0958338,0.0747434,0.0574304,0.0409307,0.0290255,0.0197742,0.0131645,0.00783856,0.00471027,0.00275483,0.00161994,0.00106069,0.000651942,0.000465782,0.000346761,0.000267605,0.000223354,0.000202754,0.000214199,0.000214389,0.000262837,0.000295262,0.000372511,0.000499161,0.000680743,0.00090734,0.00134127,0.00195659,0.00290951,0.00414702,0.00608759,0.00873579,0.0122644,0.0167949,0.0224496,0.0301305,0.0386993,0.0474754,0.0578236,0.0716637,0.0844872,0.0992353,0.115983,0.134227,0.152379,0.17319,0.190067,0.208923,0.220627,0.23332,0.24009,0.244972,0.250977,0.255437
-48,0.247713,0.246892,0.244096,0.240372,0.235061,0.227363,0.219916,0.208286,0.193982,0.178278,0.162796,0.14279,0.122743,0.104302,0.0817471,0.0649633,0.0502816,0.0384126,0.0268859,0.0182492,0.0125394,0.00825456,0.0059596,0.00418173,0.00319753,0.00250439,0.00208896,0.00182879,0.00157187,0.001598,0.00161994,0.00179904,0.00203613,0.0022797,0.00294575,0.00369039,0.00459812,0.0057866,0.00801537,0.0104932,0.0136436,0.0178173,0.0229137,0.030292,0.0368207,0.0452415,0.0562436,0.0670915,0.0776776,0.090819,0.105702,0.120842,0.13946,0.158205,0.175302,0.191533,0.20903,0.21921,0.232262,0.24002,0.244607,0.247115,0.248615,0.250669,0.251903
-56,0.250363,0.248615,0.248088,0.24719,0.244753,0.242578,0.236554,0.231933,0.223151,0.215632,0.203071,0.190243,0.174555,0.155532,0.13292,0.115444,0.0984364,0.082463,0.0653468,0.0504706,0.0377906,0.0285103,0.022142,0.0166211,0.0135378,0.0115965,0.00975795,0.00866407,0.00837377,0.00786965,0.0077697,0.00850023,0.00925422,0.00976692,0.0118051,0.0135142,0.0163615,0.0193023,0.0236036,0.0284499,0.0347467,0.0413397,0.0485675,0.0577015,0.0669599,0.0772527,0.09008,0.101022,0.113871,0.129169,0.144274,0.162828,0.179332,0.196731,0.210968,0.221882,0.231671,0.240725,0.243951,0.247414,0.248918,0.248993,0.250363,0.249828,0.250746
-64,0.249828,0.249296,0.249752,0.249905,0.248691,0.248239,0.247414,0.244315,0.240654,0.236691,0.231344,0.224312,0.214897,0.203879,0.185968,0.172642,0.15953,0.142915,0.125392,0.105199,0.0898823,0.0736547,0.0600269,0.0505546,0.0428378,0.037643,0.0332112,0.030609,0.0288975,0.0278493,0.0278825,0.0293668,0.0308243,0.0320621,0.0355813,0.0388886,0.0443044,0.0478106,0.0545652,0.0606267,0.0685398,0.0764167,0.0844523,0.0952322,0.104143,0.115737,0.130673,0.143415,0.156393,0.173593,0.189935,0.205259,0.217406,0.230238,0.237859,0.243082,0.246743,0.248088,0.249069,0.249828,0.250439,0.25021,0.249752,0.249981,0.250363
-72,0.249828,0.249828,0.249981,0.250363,0.250057,0.249981,0.249372,0.248615,0.247339,0.247265,0.245707,0.242938,0.239529,0.23279,0.226671,0.219916,0.211076,0.202169,0.186944,0.174073,0.156722,0.1402,0.124781,0.110866,0.0973948,0.0897052,0.0815599,0.0734236,0.0712213,0.0687469,0.0679824,0.0689842,0.0707905,0.0712089,0.0755987,0.0788894,0.084978,0.0885991,0.09442,0.100551,0.107519,0.115249,0.123726,0.136486,0.147283,0.161384,0.178745,0.193296,0.205671,0.215974,0.227615,0.236009,0.240372,0.24615,0.248013,0.248766,0.249296,0.249905,0.2496,0.249296,0.249524,0.250669,0.249981,0.249752,0.249752
-80,0.249828,0.250977,0.250363,0.248993,0.250134,0.249905,0.249981,0.24922,0.249752,0.249828,0.249905,0.248766,0.248993,0.248163,0.245339,0.243951,0.239879,0.237446,0.232328,0.224928,0.217003,0.207179,0.194074,0.183059,0.1733,0.162731,0.150697,0.138143,0.131935,0.124572,0.121307,0.118192,0.11446,0.114604,0.117733,0.120151,0.123502,0.1275,0.134713,0.14299,0.151225,0.166468,0.178628,0.192072,0.204541,0.215406,0.223699,0.234994,0.2389,0.242291,0.246595,0.248163,0.249145,0.249448,0.249069,0.249752,0.250057,0.249981,0.249752,0.250593,0.250439,0.249828,0.249296,0.249524,0.249145
-88,0.249752,0.249905,0.249676,0.250669,0.250439,0.249981,0.249448,0.25021,0.249905,0.249981,0.249676,0.250439,0.249296,0.250286,0.250593,0.249524,0.249296,0.24854,0.247713,0.246298,0.244461,0.241435,0.237514,0.23279,0.228759,0.223334,0.215406,0.206866,0.200192,0.19472,0.186901,0.184087,0.181316,0.17855,0.174965,0.184419,0.189058,0.194304,0.203222,0.208286,0.218683,0.226608,0.232724,0.239669,0.243878,0.24652,0.247938,0.248993,0.248691,0.250593,0.250439,0.249981,0.249296,0.249981,0.249676,0.249524,0.250516,0.249296,0.250439,0.249676,0.249676,0.249524,0.250363,0.249752,0.249676
-96,0.254012,0.253305,0.252992,0.252914,0.252135,0.252914,0.252992,0.252602,0.253226,0.25307,0.254327,0.254012,0.254406,0.256557,0.255836,0.255278,0.257525,0.258745,0.260639,0.261805,0.264425,0.264084,0.266836,0.268939,0.273793,0.277127,0.282089,0.287636,0.296378,0.302618,0.303515,0.315193,0.314709,0.313505,0.318378,0.321755,0.320998,0.313865,0.311715,0.306238,0.301727,0.296592,0.290905,0.287737,0.280928,0.277691,0.275357,0.273245,0.270806,0.264938,0.269204,0.263574,0.263659,0.262476,0.262224,0.259319,0.257768,0.259319,0.258664,0.26039,0.261638,0.26256,0.261805,0.26214,0.262729
-104,0.348294,0.349632,0.340335,0.3429,0.346233,0.339068,0.342041,0.340335,0.338927,0.347113,0.354627,0.35835,0.361353,0.364083,0.361672,0.36522,0.370673,0.377854,0.379781,0.386409,0.38714,0.387873,0.39498,0.39902,0.403939,0.407759,0.411859,0.416042,0.426216,0.429119,0.432289,0.440423,0.435044,0.4376,0.439714,0.443283,0.43995,0.440423,0.440187,0.437133,0.436434,0.430698,0.429119,0.433662,0.426882,0.423353,0.42423,0.416042,0.406949,0.402154,0.405739,0.395934,0.400777,0.405538,0.402747,0.386592,0.386957,0.393273,0.392896,0.39498,0.399799,0.401957,0.404337,0.400581,0.405739
-112,0.492893,0.495876,0.494082,0.495576,0.494082,0.492596,0.493189,0.493486,0.491709,0.492596,0.495277,0.495576,0.494678,0.4923,0.495576,0.494977,0.495576,0.496177,0.498896,0.498289,0.49708,0.495876,0.494082,0.4992,0.500114,0.49708,0.498289,0.495576,0.49708,0.498289,0.501953,0.500114,0.498593,0.498896,0.499809,0.50042,0.4992,0.498593,0.498593,0.499809,0.4992,0.500726,0.499505,0.499505,0.499505,0.4992,0.497986,0.4992,0.49708,0.496778,0.497382,0.498593,0.500726,0.499809,0.499809,0.497684,0.496177,0.498593,0.498289,0.498896,0.501032,0.498593,0.499505,0.501032,0.501339
-120,0.498593,0.50042,0.498593,0.500114,0.496177,0.497382,0.4992,0.500726,0.496778,0.501032,0.499505,0.497684,0.494678,0.498593,0.501339,0.501646,0.4992,0.50042,0.50042,0.498896,0.501953,0.499505,0.497382,0.501032,0.499505,0.500114,0.498289,0.49708,0.500726,0.496177,0.498289,0.4992,0.499809,0.499809,0.501953,0.501032,0.498289,0.498593,0.499505,0.4992,0.497382,0.500726,0.499505,0.50042,0.498593,0.50042,0.499809,0.498896,0.499505,0.501646,0.499505,0.501339,0.501032,0.500114,0.498593,0.498896,0.501339,0.500726,0.498896,0.499505,0.497986,0.498289,0.499809,0.499505,0.500114
Scan End
