SW Version,2018.3
GT Type,UltraScale+ GTY
Date and Time Started,2019-Sep-27 19:55:38
Date and Time Ended,2019-Sep-27 19:55:42
Scan Name,Scan Tx1-Rx1 Link 2 
Link Settings,
Reset RX After Applying Settings,false
Open Area,2872
Horizontal Opening,26
Horizontal Percentage,38.46
Vertical Opening,161
Vertical Percentage,64.52
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
120,0.235941,0.2273,0.213664,0.197967,0.178394,0.153925,0.129618,0.103721,0.0784963,0.0560934,0.0385138,0.025945,0.016846,0.0104984,0.00630775,0.00352855,0.00202039,0.00108644,0.000558766,0.000278763,0.000136568,7.10498e-05,3.69078e-05,2.24117e-05,1.00137e-05,7.15267e-06,5.24529e-06,4.38697e-06,3.62402e-06,3.14717e-06,3.91012e-06,3.81476e-06,5.34066e-06,7.0573e-06,9.34615e-06,1.47822e-05,2.36515e-05,3.50958e-05,5.94148e-05,9.50828e-05,0.000158122,0.000279145,0.000482662,0.000812448,0.00133936,0.00231689,0.00375401,0.0060996,0.00990409,0.0159208,0.0238081,0.0356789,0.0510652,0.0720355,0.0969912,0.122085,0.149651,0.177083,0.202368,0.221402,0.235128,0.245413,0.251903,0.25696,0.265625
112,0.232724,0.22033,0.206448,0.186264,0.162666,0.140272,0.114444,0.0892361,0.0663847,0.046287,0.0308267,0.020031,0.0122493,0.00759294,0.00435912,0.0023806,0.00132792,0.000676261,0.000330549,0.000146105,6.92378e-05,3.48096e-05,1.9646e-05,1.01091e-05,7.0573e-06,3.43328e-06,2.86107e-06,1.81201e-06,6.67582e-07,1.14443e-06,1.33516e-06,2.38422e-06,3.24254e-06,4.10086e-06,4.19623e-06,9.25078e-06,1.25887e-05,1.90738e-05,3.34745e-05,5.51232e-05,9.63226e-05,0.000163462,0.000299268,0.000516232,0.000885882,0.00157559,0.00259003,0.00444514,0.00726037,0.0119813,0.0185993,0.0285491,0.0419838,0.0611243,0.0830314,0.107759,0.134735,0.164232,0.189276,0.215576,0.231671,0.243227,0.252058,0.25973,0.269292
104,0.227552,0.212776,0.195045,0.174295,0.150254,0.123969,0.0997792,0.0753345,0.0551716,0.0374469,0.0230666,0.0148867,0.00873278,0.00523499,0.00278696,0.00149825,0.000810063,0.000385672,0.000178912,8.27802e-05,3.73846e-05,1.72618e-05,9.06004e-06,5.14992e-06,2.47959e-06,1.71664e-06,1.14443e-06,1.04906e-06,4.76844e-07,4.76844e-07,4.76844e-07,2.86107e-07,8.5832e-07,1.33516e-06,1.71664e-06,4.2916e-06,5.91287e-06,9.91836e-06,1.64034e-05,2.7657e-05,5.06409e-05,9.57504e-05,0.000179294,0.000320344,0.000580415,0.00101463,0.00172303,0.00316653,0.00518225,0.00892536,0.0141351,0.0224349,0.0338983,0.0501461,0.0709868,0.0949673,0.119694,0.15042,0.178784,0.205723,0.226671,0.24265,0.252992,0.263574,0.276566
96,0.222484,0.203879,0.185002,0.161512,0.137494,0.111121,0.0862121,0.0640891,0.0449214,0.0291236,0.0180478,0.0108929,0.00624743,0.00355621,0.00189212,0.000950256,0.000490578,0.000221637,0.000102045,4.654e-05,1.90738e-05,1.00137e-05,4.86381e-06,2.7657e-06,1.04906e-06,4.76844e-07,1.90738e-07,9.53689e-08,1.90738e-07,2.86107e-07,9.53689e-08,9.53689e-08,5.72213e-07,7.62951e-07,1.14443e-06,1.14443e-06,3.0518e-06,5.72213e-06,8.29709e-06,1.6022e-05,2.89921e-05,6.02731e-05,0.000110342,0.000202659,0.000374704,0.000687133,0.00118954,0.00221771,0.00375963,0.00668321,0.0106585,0.0174206,0.0270806,0.0411569,0.0598996,0.0819679,0.105811,0.137679,0.16576,0.19835,0.220567,0.239809,0.253776,0.268762,0.28444
88,0.215917,0.193661,0.171163,0.148565,0.120753,0.0977317,0.0729984,0.0530218,0.036834,0.0226433,0.0135784,0.00795776,0.00438697,0.00235733,0.0012295,0.000601587,0.000277619,0.000126459,5.29297e-05,2.4033e-05,9.44152e-06,4.10086e-06,1.43053e-06,4.76844e-07,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,5.72213e-07,4.76844e-07,1.62127e-06,1.62127e-06,2.95644e-06,7.62951e-06,1.59266e-05,3.20439e-05,6.64721e-05,0.00012808,0.000236992,0.000432879,0.000811971,0.00151923,0.00269131,0.00480583,0.00809154,0.0132251,0.0212335,0.033543,0.0496839,0.0704859,0.0933015,0.12427,0.155385,0.185337,0.213553,0.23635,0.25504,0.272881,0.292986
80,0.208657,0.184751,0.160123,0.133375,0.107167,0.0830314,0.0614176,0.0433203,0.0279224,0.0170536,0.00994691,0.00550336,0.00298085,0.00155089,0.000746452,0.000350958,0.000169566,7.09545e-05,2.84199e-05,1.08721e-05,4.00549e-06,1.5259e-06,7.62951e-07,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.86107e-07,5.72213e-07,3.81476e-07,2.09812e-06,3.24254e-06,7.3434e-06,1.6022e-05,3.3093e-05,7.04776e-05,0.000141527,0.000272183,0.000521477,0.0010132,0.00184281,0.00338178,0.00591382,0.0100084,0.0163752,0.0259171,0.0403263,0.0584967,0.0806446,0.109459,0.141826,0.172461,0.204083,0.231671,0.255199,0.278446,0.301172
72,0.20297,0.176094,0.148082,0.121433,0.0947476,0.0712089,0.0515666,0.035011,0.0225361,0.0128528,0.00729671,0.00391985,0.00205625,0.0010008,0.000479515,0.000211051,9.32708e-05,3.83383e-05,1.58312e-05,6.29435e-06,2.19348e-06,9.53689e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,2.86107e-07,7.62951e-07,9.53689e-07,1.90738e-06,3.52865e-06,7.72488e-06,1.81201e-05,3.97688e-05,8.35431e-05,0.000182822,0.000345903,0.000686179,0.00129644,0.00244373,0.00432679,0.00756015,0.0127762,0.0210221,0.0332139,0.0496718,0.0698013,0.0967392,0.128803,0.162796,0.197776,0.229464,0.25696,0.28563,0.311715
64,0.195697,0.16476,0.13644,0.109254,0.0821158,0.0606356,0.0422741,0.0280621,0.0169681,0.00956503,0.00513647,0.00267853,0.00130341,0.000632677,0.000292306,0.000121691,4.94965e-05,2.05043e-05,8.01099e-06,2.28885e-06,6.67582e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,1.90738e-07,3.81476e-07,1.90738e-06,4.48234e-06,9.44152e-06,2.15534e-05,5.04501e-05,0.000102331,0.000214008,0.000427729,0.000875963,0.00170272,0.00311952,0.00553397,0.00977131,0.0164403,0.0265625,0.0408572,0.0599522,0.0845744,0.11686,0.149925,0.187457,0.225671,0.257768,0.290081,0.320747
56,0.189539,0.155621,0.124914,0.0964885,0.0713578,0.0504364,0.0343879,0.0218905,0.0130986,0.00695724,0.00362068,0.00180991,0.000876917,0.000389296,0.000167372,7.2385e-05,2.6894e-05,1.17304e-05,4.2916e-06,1.04906e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,4.76844e-07,1.2398e-06,1.62127e-06,5.43603e-06,1.07767e-05,3.24254e-05,6.63767e-05,0.000126555,0.000289635,0.000579652,0.00117914,0.00224899,0.00401474,0.00738686,0.0126801,0.0210124,0.0336616,0.0505422,0.0736944,0.102991,0.14008,0.178706,0.219739,0.258093,0.294672,0.327413
48,0.182854,0.147495,0.114893,0.0845395,0.0615098,0.0417995,0.0277165,0.0168032,0.00973855,0.0050391,0.00259098,0.00120174,0.000567731,0.000238994,0.000102808,4.08179e-05,1.37331e-05,4.86381e-06,1.90738e-06,7.62951e-07,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,1.33516e-06,2.57496e-06,7.0573e-06,1.77386e-05,3.80522e-05,8.34478e-05,0.000178626,0.000387961,0.000780213,0.00156853,0.0029984,0.00549105,0.00979374,0.0169478,0.0279796,0.0423966,0.0643712,0.0928995,0.128763,0.172461,0.215689,0.256799,0.298538,0.337392
