SW Version,2018.3
GT Type,UltraScale+ GTH
Date and Time Started,2019-Sep-27 19:57:54
Date and Time Ended,2019-Sep-27 19:57:58
Scan Name,Scan Tx3-Rx3 Link 10
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x8008 SVN: 16040
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-40,0.26214,0.254802,0.245855,0.240584,0.231083,0.220093,0.20697,0.190287,0.175716,0.159066,0.139436,0.122633,0.103668,0.0882745,0.0714449,0.0593141,0.0463866,0.0362681,0.0280448,0.0204159,0.0157527,0.0116396,0.00872492,0.00668364,0.00509937,0.00406748,0.0031672,0.00263256,0.00225414,0.00197585,0.00182479,0.00180781,0.00173018,0.00175154,0.00190528,0.00197738,0.00218223,0.0024546,0.00282158,0.00313993,0.00360609,0.00440318,0.00513046,0.00618067,0.00763485,0.00923056,0.0117494,0.0149011,0.0186179,0.0235074,0.029917,0.0375981,0.046704,0.0594476,0.0732006,0.0894309,0.106374,0.126087,0.146049,0.167523,0.184004,0.201374,0.214953,0.226108,0.235399
-48,0.255597,0.251207,0.248842,0.245855,0.242291,0.235263,0.229272,0.219504,0.207652,0.192886,0.176511,0.159686,0.143365,0.126204,0.108963,0.0934079,0.0778547,0.0641644,0.0512665,0.040368,0.0327112,0.0250808,0.0197838,0.0159415,0.0131244,0.0108923,0.00898737,0.00777008,0.00714714,0.00637808,0.00585584,0.00579786,0.00571202,0.00590639,0.00616445,0.00649596,0.00702354,0.00743591,0.00859617,0.00936275,0.0104568,0.012121,0.0136545,0.0162264,0.0190314,0.0218537,0.0267892,0.0320371,0.0380947,0.0464497,0.0561934,0.0674173,0.0809474,0.095599,0.113147,0.129026,0.148162,0.166535,0.184004,0.200929,0.213275,0.224251,0.231867,0.239249,0.245192
-56,0.255278,0.253305,0.251671,0.250363,0.248465,0.24652,0.242866,0.238621,0.229464,0.220805,0.209672,0.197252,0.186094,0.168176,0.151617,0.136531,0.118311,0.104037,0.0896168,0.0726681,0.0618722,0.0522941,0.042161,0.0362777,0.0307919,0.0274619,0.0231762,0.0206485,0.0191368,0.017982,0.0170625,0.0173241,0.016952,0.0171568,0.0176972,0.0179289,0.0196011,0.0204536,0.0223334,0.0243915,0.0257412,0.028664,0.031765,0.0365122,0.0413689,0.0470581,0.0539294,0.0624143,0.0708395,0.0815924,0.0939866,0.107859,0.125029,0.139603,0.158911,0.173336,0.189276,0.204286,0.218101,0.227932,0.235941,0.242363,0.246669,0.248918,0.252058
-64,0.26006,0.259155,0.258256,0.258337,0.258664,0.258991,0.256076,0.254406,0.25198,0.24719,0.24009,0.234054,0.222545,0.21124,0.199364,0.184004,0.169289,0.153867,0.139176,0.121038,0.108761,0.0939004,0.0818287,0.0725908,0.0644167,0.0586768,0.053277,0.0488193,0.0464682,0.0430879,0.0418337,0.0418936,0.0401661,0.0414485,0.0420895,0.0423725,0.0448403,0.0471529,0.0494977,0.0524986,0.0557043,0.0605684,0.0660635,0.0714636,0.0788894,0.0858597,0.0947257,0.104688,0.11691,0.128823,0.145323,0.158389,0.171558,0.187758,0.202619,0.214447,0.226796,0.235602,0.242435,0.250286,0.25307,0.256799,0.258664,0.259895,0.260142
-72,0.274435,0.274251,0.274619,0.275542,0.275728,0.274711,0.276566,0.275357,0.274619,0.274251,0.271164,0.268146,0.262224,0.256879,0.249296,0.242722,0.23246,0.219034,0.207337,0.191533,0.179962,0.161991,0.150089,0.138166,0.126633,0.118843,0.108115,0.10497,0.100366,0.0956659,0.0923653,0.091796,0.0894017,0.0897838,0.091601,0.0924278,0.0959461,0.0986379,0.101122,0.106846,0.110581,0.115151,0.120168,0.127798,0.138798,0.147655,0.157113,0.170949,0.179883,0.190731,0.204235,0.217637,0.227742,0.240231,0.249828,0.254722,0.26214,0.267883,0.270627,0.274343,0.275635,0.277221,0.277879,0.279491,0.279586
-80,0.302842,0.303403,0.30273,0.305895,0.304644,0.306582,0.30601,0.304757,0.307965,0.307849,0.309829,0.309127,0.305781,0.304644,0.303403,0.298103,0.295416,0.283064,0.277879,0.266836,0.261054,0.243878,0.238344,0.224067,0.212887,0.205878,0.194443,0.187715,0.182163,0.177544,0.167215,0.172352,0.166739,0.164893,0.166739,0.168142,0.168453,0.175603,0.17463,0.182285,0.182773,0.192795,0.197633,0.206241,0.216831,0.217985,0.231867,0.244169,0.2496,0.258337,0.270359,0.275728,0.281508,0.290595,0.295096,0.2967,0.297346,0.30206,0.303853,0.305211,0.304418,0.308894,0.310063,0.309244,0.313505
-88,0.353861,0.354473,0.353555,0.354627,0.356323,0.355242,0.358507,0.356789,0.359293,0.360399,0.363599,0.368009,0.367019,0.363437,0.363276,0.364083,0.369836,0.362954,0.359293,0.352187,0.351281,0.343475,0.339068,0.337253,0.328463,0.321881,0.310651,0.304984,0.301172,0.296378,0.285332,0.291111,0.27854,0.28573,0.282966,0.28583,0.285929,0.286329,0.277503,0.291837,0.289057,0.296056,0.300399,0.304531,0.306238,0.311123,0.3169,0.32952,0.330584,0.333003,0.339349,0.341755,0.347555,0.35053,0.35008,0.35083,0.355396,0.353098,0.356014,0.357256,0.359766,0.364894,0.365709,0.367678,0.372358
-96,0.419236,0.416254,0.419666,0.420096,0.420096,0.421176,0.422697,0.417314,0.427105,0.427551,0.429569,0.436202,0.430472,0.435044,0.431378,0.439243,0.436667,0.441611,0.4369,0.437367,0.444004,0.438772,0.433892,0.440897,0.437133,0.431378,0.427328,0.430472,0.416677,0.409185,0.416889,0.420096,0.415199,0.409185,0.411445,0.412066,0.407962,0.401957,0.403541,0.405338,0.397857,0.403939,0.403342,0.409594,0.406747,0.407151,0.401562,0.411239,0.415199,0.413105,0.412066,0.410826,0.416042,0.41838,0.415199,0.414359,0.410004,0.41774,0.422697,0.419236,0.42423,0.419451,0.432061,0.432746,0.430925
-104,0.482159,0.481026,0.476826,0.482443,0.482727,0.485013,0.482727,0.483296,0.482727,0.485301,0.48444,0.484153,0.487902,0.4923,0.489359,0.490825,0.4923,0.49438,0.494678,0.4923,0.496477,0.495576,0.495576,0.495576,0.487902,0.492596,0.493189,0.4923,0.489945,0.491414,0.488193,0.489359,0.488484,0.482159,0.485588,0.485588,0.482443,0.475995,0.480744,0.478218,0.478218,0.476272,0.474891,0.471611,0.472699,0.474891,0.478218,0.474067,0.477382,0.477104,0.476272,0.474341,0.473793,0.479899,0.479337,0.479618,0.474067,0.479618,0.483011,0.483296,0.482443,0.488193,0.481309,0.486165,0.487902
-112,0.4992,0.498593,0.500114,0.4992,0.50042,0.501339,0.498593,0.499505,0.499505,0.498593,0.500726,0.500726,0.501646,0.497986,0.4992,0.501339,0.498896,0.501032,0.497684,0.49708,0.4992,0.501339,0.496778,0.500114,0.50042,0.501032,0.500726,0.497684,0.497986,0.500114,0.497684,0.497986,0.498593,0.497684,0.499809,0.498896,0.496778,0.497684,0.496177,0.499505,0.4992,0.498289,0.493486,0.497382,0.498896,0.500114,0.50042,0.4992,0.499505,0.499809,0.496477,0.500114,0.500726,0.499809,0.496177,0.50042,0.498593,0.497986,0.498289,0.501646,0.500114,0.501032,0.500114,0.500726,0.499809
-120,0.496778,0.499505,0.498593,0.497382,0.50042,0.4992,0.500726,0.501953,0.4992,0.501339,0.500114,0.499505,0.497382,0.49708,0.4992,0.499809,0.4992,0.4992,0.501953,0.498593,0.495576,0.4992,0.49708,0.4992,0.496177,0.498896,0.501339,0.498896,0.4992,0.49708,0.4992,0.50042,0.499505,0.496477,0.502569,0.498593,0.501339,0.4992,0.501646,0.497986,0.498593,0.498593,0.499505,0.4992,0.497684,0.497986,0.501646,0.501032,0.501646,0.498896,0.498896,0.4992,0.498896,0.4992,0.500726,0.499809,0.501339,0.498593,0.50042,0.4992,0.50042,0.497382,0.497382,0.499505,0.495576
Scan End
