SW Version,2018.3
GT Type,UltraScale+ GTY
Date and Time Started,2019-Sep-27 19:54:54
Date and Time Ended,2019-Sep-27 19:54:58
Scan Name,Scan Tx0-Rx0 Link 4 
Link Settings,
Reset RX After Applying Settings,false
Open Area,1904
Horizontal Opening,24
Horizontal Percentage,33.85
Vertical Opening,113
Vertical Percentage,48.39
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x0009 SVN: 16356
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
40,0.164232,0.13381,0.104782,0.0787832,0.0566285,0.038813,0.0246091,0.0147389,0.00818222,0.00432279,0.00204309,0.000868715,0.000358587,0.000137999,4.7303e-05,1.74525e-05,7.15267e-06,2.19348e-06,8.5832e-07,4.76844e-07,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,5.72213e-07,4.76844e-07,9.53689e-07,1.62127e-06,1.62127e-06,5.72213e-06,1.28748e-05,2.5845e-05,5.20714e-05,9.00282e-05,0.000199226,0.000389963,0.000775826,0.00143616,0.0025927,0.00477359,0.00831595,0.0136014,0.0211251,0.0321755,0.0449955,0.0604924,0.0805653,0.106222,0.135537,0.16828,0.201077,0.234994,0.269647,0.305667,0.33656
32,0.163445,0.130652,0.100391,0.0728037,0.0500176,0.0322973,0.0194369,0.0111856,0.00578117,0.00286727,0.00126879,0.000525387,0.000199512,7.18128e-05,2.78477e-05,8.48783e-06,3.0518e-06,1.33516e-06,7.62951e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.86107e-07,1.04906e-06,3.33791e-06,6.10361e-06,1.01091e-05,2.35561e-05,5.26436e-05,0.0001112,0.000233272,0.000471599,0.000944533,0.00170977,0.00327716,0.00603141,0.0108307,0.0172127,0.028377,0.0413731,0.0579997,0.0782713,0.104063,0.134073,0.165492,0.198447,0.232592,0.265453,0.305439,0.337392
24,0.162215,0.1297,0.0974064,0.0674117,0.0447106,0.027508,0.0156232,0.00858129,0.00414321,0.00192502,0.000787079,0.000304131,0.000118067,3.45235e-05,1.21118e-05,3.52865e-06,1.2398e-06,3.81476e-07,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,4.76844e-07,1.33516e-06,2.47959e-06,5.34066e-06,1.35424e-05,2.48913e-05,6.06546e-05,0.000133707,0.000269036,0.000592813,0.00114281,0.00225252,0.00447995,0.00828667,0.0145045,0.0250869,0.0386993,0.0568012,0.0781817,0.102732,0.132426,0.162796,0.195604,0.231671,0.26701,0.30206,0.341044
16,0.16286,0.126652,0.0936,0.0641695,0.0410291,0.0235615,0.0130216,0.00664828,0.00305591,0.00128376,0.000493439,0.000171855,6.21805e-05,1.72618e-05,6.00824e-06,1.90738e-06,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.86107e-07,3.81476e-07,4.76844e-07,2.28885e-06,6.38972e-06,1.23026e-05,3.11856e-05,6.96193e-05,0.000164702,0.000356584,0.000739776,0.00159466,0.00336881,0.0066708,0.0126017,0.0224583,0.0366134,0.0545107,0.0767604,0.102373,0.129741,0.161257,0.193296,0.2273,0.265625,0.303403,0.33963
8,0.161067,0.125181,0.0910208,0.0615375,0.0384234,0.0218206,0.0113684,0.00550631,0.00240406,0.000965229,0.000332361,0.000105097,3.23301e-05,1.05859e-05,3.14717e-06,8.5832e-07,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,2.09812e-06,6.00824e-06,1.55451e-05,3.70985e-05,9.823e-05,0.000222972,0.000514038,0.00115978,0.00264591,0.00562486,0.011136,0.0210827,0.0356447,0.0539791,0.0768324,0.102681,0.131196,0.159375,0.191937,0.22642,0.264938,0.302954,0.341898
0,0.161831,0.126029,0.0914476,0.0609424,0.0375155,0.0208859,0.0109937,0.00521773,0.00226577,0.000879778,0.000314336,9.57504e-05,2.70848e-05,6.19898e-06,1.62127e-06,3.81476e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,4.76844e-07,1.43053e-06,2.28885e-06,1.23026e-05,2.65126e-05,7.09545e-05,0.000174048,0.000433165,0.00103885,0.00241665,0.0053254,0.0109132,0.0204899,0.0345037,0.053409,0.0764738,0.102143,0.129783,0.159313,0.191399,0.225671,0.264084,0.302506,0.339349
-8,0.162151,0.125797,0.0918372,0.0618068,0.0382798,0.0219386,0.0118349,0.00559939,0.0024568,0.00102607,0.000385386,0.000122644,3.86244e-05,1.18257e-05,2.19348e-06,5.72213e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,8.5832e-07,2.7657e-06,9.25078e-06,3.04227e-05,7.3434e-05,0.000200275,0.00049649,0.00117323,0.00275235,0.00573758,0.0115463,0.02116,0.0354688,0.0537948,0.0758788,0.101762,0.128601,0.160751,0.192932,0.22617,0.264595,0.301393,0.340477
-16,0.161767,0.126223,0.0932803,0.0643611,0.0416127,0.0244899,0.0135398,0.00686961,0.00329576,0.00145314,0.000554761,0.000219062,6.83795e-05,2.1458e-05,6.29435e-06,1.71664e-06,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,8.5832e-07,1.33516e-06,6.48508e-06,1.76432e-05,4.76844e-05,0.000119211,0.000293736,0.000706493,0.00157015,0.00347286,0.00686788,0.0131554,0.0227628,0.0369103,0.0544745,0.0772381,0.102501,0.128803,0.161004,0.193845,0.228696,0.264938,0.301393,0.338228
-24,0.163185,0.12925,0.0976386,0.0681974,0.0457238,0.0282869,0.0166983,0.00906101,0.0045264,0.00214208,0.000909342,0.00036574,0.000129797,4.2916e-05,1.62127e-05,3.81476e-06,1.2398e-06,9.53689e-08,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,2.86107e-07,7.62951e-07,1.5259e-06,3.91012e-06,1.6022e-05,3.42374e-05,8.88838e-05,0.000216106,0.000485714,0.00110714,0.00232395,0.00472438,0.00872126,0.0158782,0.0256734,0.0395132,0.0556287,0.0757665,0.100317,0.130154,0.161639,0.194766,0.231933,0.26597,0.301393,0.336837
-32,0.165426,0.132512,0.101084,0.0742287,0.0516903,0.0330451,0.0208445,0.0118257,0.0063749,0.00317369,0.00147059,0.000627527,0.000243668,8.83116e-05,2.60357e-05,1.02998e-05,2.7657e-06,9.53689e-07,2.86107e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,3.81476e-07,7.62951e-07,1.33516e-06,5.14992e-06,1.28748e-05,2.70848e-05,6.95239e-05,0.000161078,0.000379664,0.000798524,0.00169776,0.00337577,0.00648286,0.0111387,0.018975,0.0293069,0.0417144,0.0583301,0.0770782,0.10281,0.130694,0.165626,0.196825,0.232856,0.266836,0.301838,0.336008
-40,0.168142,0.136486,0.10759,0.0820172,0.0588835,0.0398205,0.0264033,0.016192,0.00898961,0.00477159,0.00231165,0.00105259,0.000448329,0.00017462,6.06546e-05,2.0695e-05,6.10361e-06,1.81201e-06,6.67582e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,7.62951e-07,7.62951e-07,1.5259e-06,4.76844e-06,1.17304e-05,2.52728e-05,5.75074e-05,0.000133421,0.000302892,0.000661669,0.00132792,0.00259499,0.00490339,0.00887489,0.0144789,0.0228161,0.0336146,0.0454599,0.0601724,0.0790722,0.103459,0.135269,0.165292,0.20029,0.233786,0.268762,0.300509,0.33409
-48,0.169534,0.139889,0.113555,0.0898232,0.0667308,0.0486511,0.03213,0.0209597,0.0125392,0.00695973,0.00349498,0.00168994,0.000767624,0.000304417,0.000112058,4.25345e-05,1.67849e-05,4.67308e-06,1.43053e-06,3.81476e-07,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,1.90738e-07,4.76844e-07,6.67582e-07,2.00275e-06,4.86381e-06,1.29702e-05,2.59403e-05,4.66354e-05,0.000119593,0.000265221,0.000537118,0.00106432,0.00207141,0.00386645,0.00686443,0.0118781,0.0184626,0.027508,0.0376188,0.0490297,0.0630047,0.0809314,0.107392,0.136032,0.169184,0.204286,0.237446,0.268586,0.300509,0.332462
-56,0.171665,0.145349,0.120292,0.0989596,0.0760761,0.0570465,0.0400346,0.0269558,0.0168432,0.00992858,0.00525301,0.00269312,0.00125372,0.000572118,0.000232319,8.67857e-05,3.60494e-05,1.46868e-05,4.57771e-06,1.33516e-06,9.53689e-07,1.90738e-07,1.90738e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,1.90738e-07,9.53689e-08,6.67582e-07,1.2398e-06,3.52865e-06,4.67308e-06,1.59266e-05,2.39376e-05,5.58862e-05,0.00011244,0.000232223,0.000444038,0.000915732,0.00173238,0.0031013,0.00564326,0.00955432,0.0154412,0.022735,0.031818,0.0428804,0.0534021,0.0664493,0.0848196,0.109051,0.138517,0.171882,0.206344,0.238552,0.270359,0.301393,0.329786
-64,0.174369,0.150586,0.127599,0.107618,0.0855459,0.0657454,0.0488193,0.0333763,0.0222207,0.0135336,0.0075228,0.00416638,0.001979,0.000947204,0.000414092,0.000177386,7.41016e-05,2.62264e-05,1.04906e-05,4.19623e-06,2.09812e-06,4.76844e-07,4.76844e-07,1.90738e-07,1.90738e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,6.67582e-07,1.62127e-06,2.86107e-06,6.00824e-06,1.421e-05,2.69894e-05,5.00687e-05,9.7467e-05,0.000210384,0.000421817,0.00076791,0.00144255,0.00259709,0.0045244,0.00785159,0.0125197,0.0193296,0.0274177,0.036834,0.047096,0.0579259,0.0700759,0.0887912,0.114061,0.141974,0.174518,0.208657,0.241791,0.272517,0.300951,0.325074
-72,0.17716,0.155562,0.135627,0.115639,0.0968078,0.0760761,0.0580819,0.0422088,0.0283947,0.0182846,0.0106646,0.00600843,0.00315423,0.00157626,0.000691043,0.000326066,0.000141241,5.68399e-05,2.37469e-05,9.823e-06,5.34066e-06,2.09812e-06,1.04906e-06,7.62951e-07,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,9.53689e-08,2.86107e-07,5.72213e-07,9.53689e-07,1.5259e-06,4.19623e-06,9.34615e-06,1.59266e-05,3.39513e-05,5.31205e-05,0.000105955,0.00020037,0.000360399,0.000669585,0.00122826,0.00220274,0.00385204,0.00651379,0.0107252,0.0163831,0.0239683,0.0322337,0.0417782,0.0519591,0.0626673,0.0757105,0.0945289,0.118723,0.14644,0.180597,0.210913,0.244096,0.272155,0.298974,0.321502
-80,0.181638,0.162731,0.143365,0.125411,0.105132,0.086394,0.0675006,0.0508749,0.0360019,0.0237998,0.0147124,0.00870568,0.00479791,0.00252041,0.00122053,0.000564202,0.000262741,0.000111105,4.64446e-05,2.15534e-05,1.22072e-05,5.34066e-06,3.81476e-06,9.53689e-07,9.53689e-07,4.76844e-07,5.72213e-07,7.62951e-07,5.72213e-07,1.04906e-06,2.86107e-07,8.5832e-07,1.43053e-06,2.86107e-06,4.95918e-06,1.00137e-05,1.91691e-05,3.29976e-05,6.20851e-05,0.000111295,0.000189975,0.000348096,0.000654612,0.0011368,0.00200952,0.00334125,0.00557841,0.00889203,0.0141483,0.0202069,0.0284322,0.0374297,0.0468696,0.0571101,0.0677799,0.0818042,0.100662,0.125642,0.153291,0.183263,0.213664,0.244534,0.271614,0.298103,0.318998
-88,0.185841,0.168835,0.151533,0.134602,0.115999,0.0969682,0.0780327,0.0599786,0.0448133,0.0306193,0.0197034,0.0121559,0.00725793,0.00377317,0.00196765,0.00101081,0.000482185,0.000204566,0.00010214,4.32975e-05,2.27932e-05,1.31609e-05,6.38972e-06,4.38697e-06,2.95644e-06,1.62127e-06,1.62127e-06,1.33516e-06,1.2398e-06,1.5259e-06,1.90738e-06,2.57496e-06,4.19623e-06,9.72763e-06,1.37331e-05,2.41283e-05,4.26299e-05,6.81888e-05,0.000115587,0.000217346,0.000354486,0.000629053,0.00102464,0.00177605,0.00293078,0.00485847,0.00775041,0.0117618,0.0176131,0.0247773,0.0333654,0.0422872,0.0515277,0.0616208,0.0743095,0.0885991,0.108301,0.133375,0.157113,0.187715,0.217985,0.243806,0.271434,0.294248,0.313145
-96,0.191131,0.174891,0.159748,0.143215,0.125642,0.10759,0.0887912,0.0706196,0.0537313,0.0386519,0.0257671,0.0167811,0.0102143,0.0057991,0.0031858,0.00168488,0.00084926,0.000392443,0.000189212,9.308e-05,4.17716e-05,2.60357e-05,1.98367e-05,9.25078e-06,7.24804e-06,4.48234e-06,2.95644e-06,3.62402e-06,3.81476e-06,4.2916e-06,5.5314e-06,8.77394e-06,1.35424e-05,2.09812e-05,3.11856e-05,4.77798e-05,8.34478e-05,0.000141146,0.000226787,0.000376898,0.00062953,0.00103504,0.00165208,0.00263886,0.00426146,0.00684859,0.0104734,0.0152538,0.0221067,0.0298974,0.0381834,0.0473519,0.0564801,0.0670586,0.0800457,0.0970831,0.117161,0.140802,0.166909,0.192478,0.219975,0.245266,0.269115,0.289057,0.305667
-104,0.196072,0.181477,0.166231,0.151926,0.134868,0.117328,0.0993918,0.0815274,0.0640992,0.0474396,0.0329706,0.0223054,0.0144041,0.00843219,0.00480688,0.00259184,0.00137942,0.000672351,0.000355726,0.000174716,9.94697e-05,5.4551e-05,3.29976e-05,2.19348e-05,1.36378e-05,1.02045e-05,8.48783e-06,8.96468e-06,8.29709e-06,1.14443e-05,1.10628e-05,1.99321e-05,3.18532e-05,4.67308e-05,6.46601e-05,0.000102522,0.000167468,0.000261788,0.000399405,0.000652132,0.00102455,0.00160458,0.00244049,0.00390984,0.00610323,0.00915498,0.0137075,0.019551,0.0269204,0.0341698,0.0433846,0.052647,0.0615468,0.0730244,0.0866132,0.10359,0.125565,0.14835,0.17363,0.19711,0.219975,0.246892,0.267533,0.286229,0.299411
-112,0.20287,0.189276,0.174741,0.160123,0.144784,0.128078,0.110581,0.0927102,0.0749897,0.0571579,0.0414191,0.0295586,0.0195073,0.0121548,0.00731548,0.00419661,0.00233358,0.00118143,0.000631247,0.000326448,0.000185588,0.000108816,6.81888e-05,4.73983e-05,3.71939e-05,2.41283e-05,2.21256e-05,2.21256e-05,2.07904e-05,2.53681e-05,3.11856e-05,4.60632e-05,6.27527e-05,9.69902e-05,0.000141909,0.000201324,0.000325875,0.000475795,0.000719558,0.00105144,0.00162222,0.00243915,0.00368162,0.00562915,0.00841262,0.0123457,0.0177183,0.0242809,0.0322236,0.0401996,0.0484268,0.057126,0.0668506,0.0794865,0.0949673,0.113713,0.136304,0.157113,0.180358,0.202569,0.224067,0.245266,0.264084,0.280736,0.293826
