SW Version,2018.3
GT Type,UltraScale+ GTH
Date and Time Started,2019-Sep-27 19:57:25
Date and Time Ended,2019-Sep-27 19:57:28
Scan Name,Scan Tx3-Rx3 Link 3 
Link Settings,
Reset RX After Applying Settings,false
Open Area,3672
Horizontal Opening,41
Horizontal Percentage,63.08
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x8008 SVN: 16040
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
120,0.498289,0.499505,0.498593,0.501032,0.498593,0.498896,0.497986,0.501339,0.499809,0.501339,0.497986,0.499809,0.4992,0.497684,0.498593,0.496477,0.498896,0.4992,0.497684,0.500726,0.498896,0.499809,0.500114,0.499809,0.498289,0.50042,0.498593,0.498593,0.4992,0.497382,0.50042,0.498593,0.4992,0.500726,0.499505,0.50042,0.498289,0.498289,0.498593,0.500726,0.498593,0.4992,0.500726,0.500726,0.498289,0.4992,0.498896,0.498593,0.4992,0.498896,0.499505,0.499809,0.497986,0.497684,0.499809,0.500114,0.499505,0.501646,0.50042,0.501032,0.501032,0.497382,0.500726,0.497382,0.4992
112,0.468107,0.469448,0.470797,0.470797,0.469987,0.473793,0.475167,0.479899,0.481026,0.485876,0.483582,0.482727,0.487902,0.487612,0.486742,0.490531,0.489652,0.490531,0.491414,0.491709,0.495576,0.49708,0.49708,0.497382,0.497382,0.497986,0.497382,0.4992,0.498593,0.498896,0.500114,0.497986,0.495576,0.497684,0.495876,0.497986,0.496177,0.494678,0.497382,0.493486,0.49438,0.493189,0.488775,0.492005,0.486742,0.486165,0.486165,0.48444,0.485301,0.486453,0.487322,0.485876,0.486453,0.485876,0.486453,0.485588,0.486453,0.488193,0.489359,0.494082,0.496477,0.492596,0.49112,0.493189,0.492596
104,0.306697,0.304871,0.305211,0.29952,0.302395,0.302506,0.306927,0.30601,0.310534,0.319123,0.312428,0.315315,0.32012,0.328991,0.328859,0.32676,0.336146,0.341044,0.339771,0.345795,0.349036,0.347998,0.349185,0.35432,0.356168,0.352642,0.355396,0.351131,0.363599,0.361832,0.35478,0.368174,0.371851,0.371009,0.359293,0.361513,0.35835,0.359293,0.356789,0.356944,0.348294,0.351734,0.341755,0.341755,0.341613,0.340053,0.340902,0.33767,0.341044,0.338787,0.339912,0.340619,0.331789,0.331119,0.339208,0.344052,0.333545,0.343619,0.338367,0.35008,0.355396,0.349185,0.353861,0.35478,0.358193
96,0.249372,0.249905,0.2496,0.250286,0.248615,0.250363,0.250363,0.249524,0.2496,0.249752,0.249296,0.249981,0.249372,0.248918,0.24615,0.241221,0.237998,0.230368,0.219562,0.206085,0.19357,0.169534,0.156692,0.13724,0.125777,0.101573,0.0930683,0.0791027,0.0871291,0.0793633,0.0763242,0.0866865,0.088227,0.0985074,0.103407,0.120557,0.12923,0.151533,0.172207,0.183633,0.200192,0.217522,0.2273,0.236965,0.243444,0.247041,0.248993,0.249448,0.250669,0.250516,0.2509,0.250363,0.2509,0.250823,0.250669,0.250746,0.25021,0.250286,0.251362,0.251285,0.25113,0.251053,0.25113,0.251207,0.252213
88,0.249981,0.248766,0.250134,0.250286,0.249905,0.2496,0.249448,0.249828,0.248615,0.248993,0.247563,0.244534,0.238761,0.231213,0.220093,0.203172,0.186646,0.160029,0.131196,0.104836,0.0818533,0.0599347,0.0438772,0.0302999,0.0229111,0.0153561,0.011597,0.00974384,0.00843252,0.00720779,0.00712387,0.0078151,0.00778515,0.00976444,0.0108413,0.0146406,0.0188085,0.0244716,0.0353205,0.0481252,0.0630532,0.0885991,0.109371,0.141142,0.168349,0.193753,0.21217,0.229593,0.238483,0.245633,0.248314,0.248013,0.249372,0.250669,0.250134,0.250057,0.250516,0.25021,0.250516,0.249524,0.250516,0.250363,0.249752,0.250057,0.249676
80,0.249448,0.249372,0.248163,0.249905,0.250057,0.248842,0.249372,0.248163,0.244972,0.24009,0.230887,0.216888,0.199997,0.174332,0.150034,0.118826,0.0911525,0.0618301,0.0413919,0.0252875,0.0154084,0.00877108,0.00482242,0.0025391,0.00157568,0.000738918,0.000453956,0.000348287,0.0002636,0.000210765,0.000229648,0.000255016,0.000275235,0.000423629,0.00048867,0.000764286,0.00114424,0.00174945,0.00289006,0.00487049,0.00800698,0.0139469,0.0223419,0.0365954,0.056983,0.0806287,0.106402,0.139579,0.172352,0.202219,0.223334,0.23459,0.24301,0.247713,0.249296,0.249296,0.249296,0.250363,0.248691,0.25113,0.25021,0.249828,0.249752,0.249981,0.250134
72,0.250286,0.249372,0.249828,0.249905,0.249145,0.247563,0.245413,0.239319,0.229079,0.212665,0.189979,0.163674,0.129026,0.0993075,0.0711904,0.0465553,0.0277399,0.0158616,0.00766728,0.00332208,0.00153754,0.000556382,0.000238804,9.95651e-05,4.04364e-05,1.62127e-05,9.53689e-06,4.95918e-06,2.86107e-06,1.5259e-06,1.14443e-06,3.43328e-06,5.14992e-06,5.91287e-06,1.31609e-05,2.44144e-05,4.88289e-05,9.93744e-05,0.000182727,0.000386816,0.000742351,0.0016371,0.00320516,0.00614157,0.0123438,0.0209243,0.0352475,0.0557308,0.0843914,0.120416,0.154418,0.183798,0.210751,0.226922,0.240442,0.246818,0.248918,0.250134,0.250669,0.249372,0.250593,0.24922,0.250439,0.250516,0.250286
64,0.25021,0.249524,0.2496,0.248993,0.24615,0.241008,0.230692,0.214167,0.192388,0.160248,0.126672,0.0937929,0.0629611,0.0394257,0.0237535,0.0117609,0.00540951,0.00220417,0.000724231,0.000221637,7.0573e-05,1.5259e-05,4.19623e-06,1.33516e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,5.72213e-07,9.53689e-07,2.47959e-06,7.0573e-06,1.83108e-05,5.14992e-05,0.00014725,0.000372702,0.000833524,0.00193828,0.00445029,0.00849336,0.0169264,0.0288741,0.0507425,0.0785264,0.111167,0.147019,0.18261,0.205516,0.227805,0.24009,0.246669,0.24922,0.250134,0.249524,0.2496,0.249752,0.249981,0.25021
56,0.250057,0.249372,0.248013,0.244024,0.235602,0.220924,0.200339,0.172679,0.137702,0.0997914,0.0678023,0.0427283,0.0233753,0.0116836,0.00537137,0.00189727,0.000621233,0.000171092,4.25345e-05,5.72213e-06,1.5259e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,3.81476e-07,7.62951e-07,2.67033e-06,1.04906e-05,2.80385e-05,7.64858e-05,0.000258259,0.00067464,0.00159457,0.00364996,0.00769245,0.0164133,0.0300652,0.0499596,0.0790722,0.113194,0.147415,0.183181,0.211403,0.228951,0.240796,0.246743,0.2496,0.249372,0.25021,0.249524,0.250057
48,0.24922,0.245928,0.240725,0.228377,0.211676,0.184793,0.150034,0.114093,0.0769046,0.0476355,0.0266299,0.013395,0.00578946,0.00218547,0.000673686,0.000164988,3.14717e-05,4.38697e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-06,5.5314e-06,2.09812e-05,6.88563e-05,0.000215915,0.000594148,0.00156271,0.00408274,0.00877413,0.0182313,0.0339306,0.0557233,0.0851723,0.121361,0.160972,0.193433,0.216316,0.23352,0.243299,0.24719,0.248615,0.250363,0.25113
