SW Version,2018.3
GT Type,UltraScale+ GTH
Date and Time Started,2019-Sep-27 19:57:17
Date and Time Ended,2019-Sep-27 19:57:21
Scan Name,Scan Tx3-Rx3 Link 1 
Link Settings,
Reset RX After Applying Settings,false
Open Area,3480
Horizontal Opening,41
Horizontal Percentage,63.08
Vertical Opening,113
Vertical Percentage,48.39
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x8008 SVN: 16040
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
120,0.50042,0.498289,0.501953,0.500114,0.502261,0.498289,0.498289,0.498593,0.499809,0.498289,0.498593,0.498896,0.497382,0.497684,0.50042,0.499505,0.500726,0.499809,0.499809,0.498896,0.501032,0.50042,0.498593,0.497382,0.501032,0.498896,0.501032,0.49708,0.49708,0.498896,0.500114,0.50042,0.499809,0.50042,0.50042,0.498896,0.498896,0.498289,0.500726,0.496778,0.498593,0.501953,0.4992,0.499809,0.500114,0.496778,0.497382,0.499505,0.497382,0.500114,0.503496,0.497986,0.497684,0.500114,0.498289,0.498896,0.498896,0.498289,0.499809,0.499809,0.501646,0.499505,0.501953,0.501646,0.49708
112,0.496177,0.494678,0.496477,0.496778,0.494977,0.495576,0.493784,0.497382,0.494678,0.495876,0.498593,0.497684,0.500114,0.501339,0.496477,0.498593,0.500114,0.497986,0.498593,0.497986,0.50042,0.497684,0.4992,0.499505,0.501032,0.497986,0.499505,0.499809,0.498896,0.499505,0.50042,0.50042,0.500726,0.500114,0.501953,0.501339,0.500726,0.498289,0.500114,0.499809,0.498896,0.496778,0.494977,0.500114,0.500114,0.498593,0.495277,0.499505,0.502878,0.497684,0.50042,0.501953,0.499809,0.498593,0.498593,0.497986,0.498289,0.499505,0.498593,0.498289,0.499505,0.4992,0.4992,0.501646,0.501953
104,0.311953,0.311005,0.310887,0.304644,0.310651,0.30601,0.305895,0.309478,0.309127,0.311953,0.316778,0.324046,0.32585,0.329918,0.331119,0.336699,0.336284,0.336146,0.351734,0.348739,0.354167,0.353708,0.363922,0.357568,0.352339,0.369836,0.367678,0.359766,0.35835,0.373887,0.382619,0.379253,0.39498,0.393273,0.394599,0.39384,0.382798,0.382084,0.38714,0.377158,0.373717,0.372189,0.373206,0.363115,0.35325,0.353555,0.355242,0.347703,0.347113,0.355242,0.348146,0.341328,0.348739,0.342327,0.344486,0.343619,0.344486,0.341186,0.354934,0.351583,0.347703,0.354627,0.365382,0.361832,0.371682
96,0.250057,0.249145,0.2496,0.250134,0.249676,0.250057,0.250286,0.249372,0.250286,0.249828,0.249524,0.249676,0.249981,0.250286,0.249145,0.248918,0.246076,0.242938,0.239949,0.230757,0.222666,0.208127,0.195697,0.182244,0.160499,0.143869,0.126457,0.107364,0.0909097,0.0829053,0.0695464,0.0670147,0.0618675,0.0590831,0.0679937,0.0606671,0.0664709,0.0849251,0.0929944,0.112603,0.136988,0.159873,0.186561,0.206137,0.225609,0.23779,0.244096,0.24719,0.249752,0.250057,0.249524,0.249676,0.250134,0.249828,0.250439,0.249145,0.250439,0.250286,0.250363,0.249676,0.249828,0.250516,0.250439,0.250593,0.250593
88,0.250134,0.249145,0.249524,0.249828,0.249905,0.2496,0.249524,0.249828,0.249905,0.250057,0.249372,0.249145,0.248239,0.246298,0.240442,0.231999,0.221223,0.206292,0.192569,0.170097,0.149323,0.122431,0.104715,0.0837273,0.0592927,0.0463971,0.0329123,0.0238928,0.0172916,0.0127968,0.0102945,0.00808442,0.00676394,0.00570363,0.00564851,0.00499523,0.0052884,0.00634775,0.00771057,0.00982605,0.0155807,0.024382,0.0371969,0.0566755,0.0883221,0.123186,0.154041,0.187029,0.214223,0.232922,0.241862,0.246669,0.248465,0.249448,0.250746,0.249905,0.249905,0.250286,0.24922,0.249145,0.25113,0.25021,0.250057,0.250057,0.250286
80,0.2496,0.250439,0.250057,0.249676,0.2496,0.250057,0.2496,0.249981,0.249828,0.249145,0.248239,0.243227,0.236009,0.221522,0.203677,0.184668,0.163087,0.138236,0.115346,0.0932803,0.0705892,0.0487119,0.035014,0.0239361,0.0138998,0.00883402,0.00556859,0.0032517,0.00182536,0.00127279,0.000891699,0.000612268,0.000498589,0.000387388,0.000325971,0.000300603,0.000318914,0.000423438,0.000479896,0.000665293,0.00113794,0.00186122,0.00339742,0.00635939,0.0135715,0.0262569,0.0446497,0.0731679,0.109473,0.143768,0.182163,0.211185,0.231344,0.239669,0.246298,0.248314,0.250057,0.249905,0.250134,0.249752,0.249676,0.250057,0.249372,0.250516,0.250363
72,0.249296,0.249372,0.249676,0.250134,0.249448,0.249296,0.249828,0.249069,0.246446,0.242507,0.234455,0.221642,0.198302,0.172533,0.144605,0.11696,0.0934399,0.0684768,0.050511,0.0353296,0.0228148,0.0131383,0.00780117,0.00413748,0.00196555,0.000887312,0.000483139,0.000202373,0.000107004,5.8175e-05,3.47143e-05,2.02182e-05,1.46868e-05,1.02998e-05,8.96468e-06,8.77394e-06,6.86656e-06,1.44961e-05,1.46868e-05,2.6894e-05,4.94011e-05,0.000107004,0.000225261,0.000523957,0.00137827,0.00319848,0.00724117,0.0152737,0.0304701,0.0539329,0.0877638,0.129741,0.164793,0.196025,0.220686,0.236077,0.244753,0.24719,0.249676,0.249448,0.250057,0.250516,0.250134,0.2509,0.249372
64,0.249752,0.249145,0.25021,0.250746,0.249752,0.249069,0.248389,0.243227,0.235331,0.221522,0.20083,0.176397,0.142765,0.111652,0.082347,0.05913,0.0416465,0.0270065,0.0174214,0.0100782,0.00520352,0.0023661,0.00108701,0.00039807,0.000145342,5.24529e-05,1.8883e-05,5.72213e-06,1.5259e-06,9.53689e-07,9.53689e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,3.81476e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.33516e-06,3.81476e-06,1.02998e-05,2.84199e-05,0.000100137,0.000277142,0.000859464,0.00241016,0.00588178,0.0138449,0.03003,0.0548575,0.0881795,0.123651,0.160909,0.19325,0.217811,0.234657,0.243878,0.247638,0.249145,0.25021,0.250134,0.249145,0.248615
56,0.2496,0.249448,0.249828,0.248314,0.248314,0.243878,0.238067,0.22462,0.205619,0.180557,0.152124,0.121056,0.0890228,0.0601724,0.0393519,0.0243075,0.0144961,0.0077882,0.00382982,0.00173838,0.000723468,0.000228504,6.23713e-05,1.62127e-05,6.29435e-06,1.90738e-06,3.81476e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.14443e-06,4.00549e-06,1.62127e-05,7.20989e-05,0.000258831,0.000794995,0.00250706,0.00676394,0.0171479,0.034346,0.05838,0.0929311,0.130944,0.166977,0.196778,0.222303,0.237446,0.245192,0.248766,0.249448,0.250363,0.250286
48,0.249524,0.250134,0.247938,0.246224,0.24009,0.229529,0.210751,0.189495,0.160909,0.12968,0.101385,0.0711039,0.0445962,0.0253266,0.014149,0.00703288,0.0034472,0.00135004,0.000500877,0.000167849,4.42512e-05,9.72763e-06,1.33516e-06,3.81476e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,2.67033e-06,1.85016e-05,7.22896e-05,0.000316052,0.00122435,0.00390574,0.00979419,0.0214666,0.0409778,0.0701599,0.104662,0.141459,0.179489,0.206292,0.226483,0.240654,0.246224,0.248842,0.249752
