SW Version,2018.3
GT Type,UltraScale+ GTH
Date and Time Started,2019-Sep-27 19:57:37
Date and Time Ended,2019-Sep-27 19:57:41
Scan Name,Scan Tx3-Rx3 Link 6 
Link Settings,
Reset RX After Applying Settings,false
Open Area,2168
Horizontal Opening,31
Horizontal Percentage,47.69
Vertical Opening,89
Vertical Percentage,38.71
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x8008 SVN: 16040
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-8,0.177045,0.139294,0.106016,0.0776628,0.0540932,0.0345663,0.0206787,0.0106762,0.0050515,0.00207885,0.000660525,0.000172999,3.39513e-05,5.72213e-06,9.53689e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.5259e-06,9.15541e-06,4.7303e-05,0.00023022,0.000680552,0.00200122,0.00477569,0.0100042,0.0177821,0.028379,0.0446789,0.0625525,0.0844436,0.110581,0.142691,0.175528,0.20818,0.250823,0.289978,0.329123
-16,0.185043,0.153838,0.12444,0.0987806,0.0756546,0.055246,0.0388683,0.024652,0.0148237,0.00776093,0.00348764,0.00128176,0.000347333,8.65949e-05,1.77386e-05,1.5259e-06,5.72213e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,7.62951e-07,4.19623e-06,2.327e-05,0.000115206,0.000393301,0.00131189,0.00312238,0.00662623,0.0129083,0.0210388,0.0310392,0.0435761,0.0589513,0.076624,0.0991392,0.124459,0.157961,0.190775,0.221223,0.254485,0.285431,0.317884
-24,0.19749,0.173888,0.151197,0.130216,0.108401,0.0866865,0.0661275,0.0486685,0.0333708,0.0207778,0.0114368,0.00576581,0.00227626,0.000822652,0.000231937,5.62676e-05,1.02998e-05,9.53689e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,7.62951e-07,2.28885e-06,1.58312e-05,6.77119e-05,0.000269894,0.000831426,0.00227722,0.00523919,0.00997158,0.0174894,0.027052,0.0379992,0.0510143,0.0657454,0.0837187,0.103472,0.125431,0.151926,0.180002,0.20818,0.231409,0.256879,0.281701,0.305781
-32,0.209136,0.195417,0.179725,0.162087,0.14299,0.122303,0.102194,0.0804071,0.061556,0.04369,0.028673,0.0171799,0.00898394,0.00425021,0.0016907,0.000646029,0.000191882,3.98642e-05,9.72763e-06,1.71664e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,2.09812e-06,1.5259e-05,5.68399e-05,0.000209812,0.000631533,0.00164721,0.00394732,0.00804017,0.0148199,0.0236568,0.0346775,0.0472917,0.0625525,0.0786848,0.0956659,0.119207,0.141239,0.161544,0.182447,0.20302,0.222424,0.241363,0.259155,0.275914,0.291422
-40,0.225485,0.21333,0.203879,0.189979,0.174816,0.157204,0.137263,0.115314,0.0961601,0.0756406,0.0554142,0.0383712,0.0245641,0.0141858,0.00787995,0.00356584,0.00151503,0.000510605,0.000165942,4.86381e-05,1.48775e-05,2.86107e-06,5.72213e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,5.72213e-07,4.76844e-06,1.44961e-05,6.21805e-05,0.00019913,0.000561341,0.00151732,0.00330701,0.00663539,0.0122295,0.0202029,0.0315777,0.0440969,0.0576852,0.0741816,0.094127,0.113335,0.135627,0.158604,0.178628,0.195931,0.21048,0.223822,0.236077,0.246002,0.256879,0.265453,0.275635
-48,0.239039,0.231409,0.222424,0.21195,0.201374,0.187758,0.170416,0.153809,0.13392,0.112634,0.0920022,0.0702562,0.0512473,0.0349647,0.022384,0.0131423,0.0069295,0.00329747,0.00144121,0.000653658,0.00021973,6.44694e-05,2.05997e-05,5.34066e-06,1.14443e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,3.81476e-07,1.90738e-07,5.72213e-07,1.90738e-06,3.43328e-06,1.14443e-05,3.08995e-05,8.44968e-05,0.000242237,0.000596628,0.00136912,0.00304284,0.00650397,0.0112869,0.0187406,0.0283426,0.0396068,0.0553206,0.0719722,0.0902984,0.110224,0.134161,0.154273,0.175754,0.194766,0.210642,0.222726,0.233121,0.241079,0.246002,0.249524,0.252135,0.255278,0.261221
-56,0.246372,0.24301,0.237928,0.230432,0.221402,0.211622,0.198832,0.185799,0.171235,0.153234,0.132662,0.109356,0.0884747,0.0704314,0.0501799,0.0345561,0.0222418,0.0133745,0.0071767,0.00419604,0.00198959,0.000859464,0.000405699,0.000157168,6.63767e-05,3.08995e-05,9.72763e-06,9.53689e-06,7.24804e-06,6.29435e-06,7.43877e-06,9.72763e-06,1.27794e-05,2.04089e-05,4.78752e-05,9.28893e-05,0.000199512,0.000390631,0.000821889,0.00182746,0.003608,0.00662661,0.0118626,0.0195007,0.0289619,0.0408899,0.0550233,0.0701539,0.0907385,0.113147,0.133375,0.1579,0.177007,0.195884,0.210588,0.224866,0.233853,0.240796,0.246002,0.248088,0.249448,0.249145,0.250363,0.251516,0.252836
-64,0.249145,0.24854,0.247489,0.244096,0.238621,0.231148,0.223151,0.212997,0.201374,0.18793,0.171629,0.153607,0.134514,0.11365,0.0917857,0.0724048,0.0525963,0.0371295,0.0255653,0.0169229,0.0101856,0.00571431,0.00334478,0.00185435,0.000992218,0.000547799,0.000323682,0.000249104,0.000183299,0.000178531,0.000174907,0.000219539,0.000270275,0.000369268,0.000638018,0.00106336,0.00183757,0.00314794,0.00532082,0.00893549,0.0141329,0.0217435,0.0328042,0.0450598,0.058355,0.0759421,0.0939866,0.117027,0.141069,0.164893,0.182691,0.200144,0.214223,0.226357,0.236213,0.242005,0.24468,0.248993,0.249524,0.250134,0.25021,0.249752,0.250746,0.249828,0.250669
-72,0.249676,0.249828,0.248918,0.248918,0.247489,0.244972,0.239879,0.233453,0.225423,0.216259,0.205774,0.191937,0.177775,0.162602,0.14289,0.122395,0.102745,0.0813897,0.0640541,0.0494171,0.0352066,0.0234832,0.0161499,0.0107689,0.00740864,0.00485904,0.00365816,0.00292439,0.00238556,0.00209316,0.00213054,0.00242447,0.00285573,0.00359903,0.00503357,0.00745251,0.0106453,0.0152862,0.0222823,0.0303347,0.0410353,0.0547146,0.072623,0.0885225,0.109138,0.131639,0.151814,0.175152,0.196636,0.210642,0.222969,0.23352,0.239809,0.245046,0.247489,0.248691,0.250134,0.249524,0.249905,0.25021,0.249524,0.248842,0.249828,0.249905,0.250593
-80,0.249296,0.250134,0.250669,0.249981,0.248918,0.249524,0.248842,0.24719,0.24222,0.237928,0.230109,0.220865,0.212997,0.20192,0.18884,0.17308,0.160279,0.139057,0.120221,0.10359,0.0839245,0.0660848,0.0506798,0.0386172,0.0300135,0.0232883,0.0185135,0.0158328,0.0143475,0.0135206,0.0141713,0.0153659,0.016924,0.0196495,0.0246721,0.0314262,0.0391787,0.05073,0.0621869,0.0778992,0.0952765,0.114476,0.137748,0.157718,0.176663,0.19357,0.210696,0.223516,0.235331,0.23897,0.245413,0.247265,0.249524,0.2496,0.250286,0.249981,0.250286,0.248918,0.250134,0.250516,0.249905,0.250057,0.249069,0.250363,0.248842
-88,0.249676,0.249905,0.248691,0.249828,0.249296,0.24922,0.250439,0.249296,0.250057,0.248163,0.245928,0.243878,0.238413,0.232262,0.225858,0.217522,0.207494,0.194952,0.185631,0.172715,0.157294,0.138564,0.124119,0.105226,0.090819,0.0770275,0.067119,0.0615884,0.0578808,0.0541683,0.0568762,0.0590703,0.0647835,0.0737409,0.082855,0.0969682,0.113351,0.13819,0.152833,0.169219,0.185673,0.200339,0.214897,0.224866,0.232988,0.24009,0.243733,0.247788,0.249069,0.249296,0.248842,0.249981,0.248766,0.249676,0.250057,0.250593,0.249676,0.249676,0.24922,0.249828,0.2496,0.249524,0.249828,0.249752,0.250593
-96,0.249981,0.250593,0.251053,0.249905,0.250286,0.249676,0.249296,0.25021,0.249905,0.250363,0.250823,0.250823,0.249676,0.249752,0.248088,0.244534,0.242005,0.238344,0.232262,0.229015,0.224067,0.21586,0.20818,0.202669,0.194258,0.185799,0.177083,0.173557,0.170522,0.171954,0.176854,0.17716,0.190332,0.19951,0.207389,0.216659,0.224067,0.232262,0.237998,0.241791,0.246372,0.248615,0.249296,0.250057,0.251285,0.250823,0.25113,0.250593,0.251825,0.251825,0.251748,0.251903,0.251748,0.252135,0.251825,0.251748,0.252135,0.250823,0.251903,0.252992,0.252758,0.254643,0.25354,0.253697,0.254327
-104,0.333274,0.339349,0.33409,0.330051,0.333953,0.332462,0.334499,0.345503,0.349931,0.344631,0.348294,0.352036,0.358193,0.360876,0.370505,0.36834,0.373036,0.376119,0.378903,0.391768,0.396701,0.396125,0.397857,0.412066,0.404537,0.407353,0.414778,0.414359,0.415409,0.422697,0.426216,0.420096,0.425995,0.414989,0.409389,0.405137,0.404737,0.399604,0.386957,0.38084,0.378903,0.368174,0.367349,0.364407,0.362633,0.367844,0.362793,0.36834,0.368837,0.366527,0.361353,0.364732,0.373376,0.369669,0.370338,0.379957,0.376465,0.379781,0.383156,0.386957,0.393651,0.402549,0.396125,0.405137,0.406747
-112,0.497382,0.494082,0.49708,0.497684,0.497986,0.495576,0.495277,0.495576,0.498289,0.4992,0.500114,0.50042,0.500114,0.500726,0.50042,0.499505,0.498896,0.496177,0.499809,0.4992,0.501953,0.497986,0.50042,0.499505,0.50042,0.497684,0.500114,0.500114,0.499505,0.503496,0.498289,0.499505,0.499505,0.501032,0.500114,0.498593,0.500726,0.499809,0.499809,0.500114,0.498896,0.497986,0.498896,0.498896,0.498896,0.499809,0.501032,0.498289,0.498896,0.501032,0.498593,0.498593,0.501032,0.497986,0.501032,0.498896,0.499809,0.498896,0.4992,0.501953,0.497684,0.498593,0.501032,0.499505,0.501032
-120,0.498593,0.50042,0.498289,0.497684,0.50042,0.499809,0.501032,0.499505,0.501646,0.501953,0.496477,0.501646,0.500114,0.501339,0.497684,0.499809,0.499809,0.501032,0.500114,0.500114,0.499505,0.499505,0.499505,0.499809,0.498593,0.500726,0.499809,0.500114,0.4992,0.498896,0.497986,0.499505,0.500726,0.498896,0.500726,0.498896,0.497382,0.500114,0.501339,0.497986,0.501032,0.499809,0.497382,0.498593,0.498593,0.499505,0.499809,0.499809,0.497986,0.501646,0.497986,0.49708,0.50042,0.497382,0.498896,0.501646,0.4992,0.500114,0.497382,0.497684,0.496477,0.500114,0.50042,0.497986,0.498896
Scan End
