SW Version,2018.3
GT Type,UltraScale+ GTH
Date and Time Started,2019-Sep-27 19:58:56
Date and Time Ended,2019-Sep-27 19:59:00
Scan Name,Scan Tx5-Rx5 Link 1 
Link Settings,
Reset RX After Applying Settings,false
Open Area,3912
Horizontal Opening,46
Horizontal Percentage,70.77
Vertical Opening,113
Vertical Percentage,48.39
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,ELF Version: 0x8008 SVN: 16040
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
120,0.499505,0.497986,0.500114,0.499809,0.499809,0.500114,0.497986,0.498593,0.502261,0.498896,0.50042,0.499809,0.498593,0.498896,0.499809,0.499809,0.497684,0.498593,0.498289,0.4992,0.499505,0.498896,0.498896,0.500114,0.500114,0.499809,0.501339,0.500726,0.502261,0.500726,0.497684,0.499809,0.501646,0.499505,0.49708,0.501032,0.4992,0.499505,0.499505,0.501953,0.499809,0.498593,0.500114,0.4992,0.500726,0.501646,0.500726,0.497382,0.498593,0.498593,0.498289,0.499809,0.50042,0.498289,0.4992,0.499809,0.498896,0.499809,0.498896,0.501032,0.502878,0.4992,0.497986,0.496778,0.501032
112,0.417314,0.420312,0.422262,0.414989,0.425773,0.41774,0.419666,0.421827,0.431606,0.432974,0.434122,0.434813,0.434122,0.433662,0.442804,0.446181,0.449362,0.454095,0.459186,0.45259,0.458929,0.463866,0.460476,0.46784,0.467573,0.468375,0.469718,0.474891,0.481875,0.483011,0.486742,0.482443,0.484153,0.487612,0.483296,0.483011,0.481592,0.483296,0.471068,0.472426,0.477382,0.468911,0.468107,0.459443,0.461254,0.458929,0.45561,0.458929,0.458672,0.457647,0.45284,0.45234,0.454347,0.45284,0.451841,0.449609,0.448624,0.449609,0.454347,0.459186,0.450103,0.458415,0.463866,0.465712,0.461254
104,0.267796,0.272699,0.273336,0.269115,0.270985,0.270448,0.271254,0.271614,0.272155,0.272427,0.27508,0.27873,0.27911,0.282089,0.286529,0.284836,0.283456,0.282089,0.289057,0.282576,0.287031,0.288853,0.28583,0.287636,0.284836,0.293826,0.276379,0.277691,0.279395,0.276379,0.277879,0.27854,0.27508,0.271614,0.286329,0.283652,0.292671,0.289363,0.29963,0.302506,0.295629,0.292045,0.289057,0.28573,0.28326,0.281895,0.281314,0.282771,0.293616,0.284243,0.286129,0.287535,0.28663,0.292045,0.290183,0.283358,0.284243,0.285034,0.289466,0.290492,0.290492,0.295096,0.29163,0.29713,0.294354
96,0.249752,0.250134,0.249296,0.250134,0.250516,0.249676,0.250823,0.250286,0.250439,0.250363,0.250593,0.249981,0.24922,0.249905,0.249905,0.2496,0.248691,0.248163,0.24301,0.236759,0.22825,0.211512,0.192252,0.174258,0.154476,0.133007,0.11862,0.102565,0.0883031,0.0758858,0.0719532,0.0670366,0.0672844,0.0649839,0.0736348,0.0801475,0.0916112,0.103524,0.121307,0.14008,0.159623,0.182773,0.199025,0.216946,0.234523,0.24172,0.246892,0.248918,0.249828,0.249676,0.249524,0.249372,0.248615,0.249828,0.249372,0.249145,0.249981,0.250286,0.25021,0.250516,0.249145,0.249524,0.249524,0.249752,0.24854
88,0.249828,0.250057,0.249524,0.249905,0.249905,0.250439,0.25021,0.249905,0.249676,0.24922,0.2496,0.249828,0.250134,0.249372,0.245707,0.242005,0.233453,0.218101,0.197347,0.170168,0.149569,0.122121,0.0937285,0.0703045,0.0543228,0.0409942,0.0306996,0.0243126,0.0186031,0.0143322,0.0124819,0.0113054,0.0106989,0.0103529,0.0109192,0.0120302,0.0133926,0.0161524,0.0212098,0.0286199,0.0383317,0.0543913,0.0716825,0.104729,0.129927,0.161671,0.190287,0.214841,0.236213,0.243227,0.248465,0.250593,0.250439,0.250286,0.250363,0.250286,0.250134,0.249828,0.250363,0.25021,0.250363,0.249676,0.249752,0.250057,0.250363
80,0.2496,0.250439,0.249448,0.249676,0.249752,0.250439,0.249524,0.250593,0.250057,0.25021,0.249752,0.248842,0.245413,0.237308,0.220567,0.198591,0.174518,0.14141,0.109899,0.0794633,0.0584341,0.0396011,0.0250846,0.016473,0.0109388,0.00676413,0.00442512,0.00295033,0.00205558,0.00145399,0.00118429,0.000998322,0.00092546,0.000823033,0.000852598,0.000961318,0.00119078,0.00146296,0.00207427,0.00276493,0.00386397,0.00636702,0.0104881,0.018574,0.0299378,0.0464603,0.0781444,0.110866,0.152634,0.185841,0.212997,0.233653,0.245192,0.248389,0.249905,0.249524,0.250363,0.249981,0.250363,0.250134,0.249981,0.249524,0.249752,0.250134,0.250439
72,0.250286,0.249981,0.250057,0.249145,0.250363,0.249828,0.249981,0.249828,0.249069,0.247863,0.245192,0.234994,0.219269,0.193524,0.158267,0.123539,0.0889938,0.0606536,0.0408165,0.0239081,0.0149022,0.00833829,0.00421988,0.00221752,0.00125639,0.000663005,0.000356489,0.000201991,0.000131228,7.62951e-05,5.43603e-05,4.34882e-05,3.60494e-05,2.7657e-05,2.97551e-05,3.50958e-05,3.68124e-05,5.66491e-05,7.68673e-05,0.000141909,0.000217823,0.000389105,0.000870336,0.00174258,0.00342069,0.00692683,0.0142006,0.0273217,0.0562011,0.0891875,0.129557,0.170097,0.203172,0.227805,0.241577,0.247788,0.250134,0.249905,0.2496,0.249752,0.248691,0.250363,0.249069,0.250439,0.249069
64,0.250439,0.2496,0.249069,0.249981,0.250823,0.249828,0.249828,0.248918,0.246076,0.23635,0.221462,0.193982,0.156782,0.119555,0.0833948,0.0539187,0.0322718,0.017537,0.00931563,0.00460822,0.00240215,0.00106394,0.00043698,0.000177768,7.17174e-05,3.66217e-05,1.06813e-05,6.86656e-06,2.67033e-06,7.62951e-07,5.72213e-07,7.62951e-07,3.81476e-07,1.90738e-07,1.90738e-07,1.90738e-07,3.81476e-07,3.81476e-07,9.53689e-07,2.47959e-06,6.10361e-06,1.2398e-05,2.13626e-05,7.22896e-05,0.00020428,0.000518807,0.00139048,0.00369173,0.0102714,0.0236855,0.0447106,0.079118,0.120557,0.16148,0.20088,0.229207,0.241577,0.246669,0.248314,0.250439,0.250516,0.250363,0.250286,0.249448,0.25021
56,0.250286,0.250286,0.250746,0.249676,0.248918,0.2496,0.247339,0.240161,0.226357,0.201671,0.165962,0.124195,0.0855906,0.0532701,0.0302663,0.0157679,0.00765049,0.00337739,0.00135328,0.000489624,0.000206188,6.06546e-05,1.71664e-05,7.82025e-06,1.90738e-06,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.14443e-06,5.91287e-06,1.6022e-05,7.09545e-05,0.000251202,0.000991073,0.00316052,0.00872683,0.0215185,0.043426,0.0798039,0.12234,0.171773,0.20531,0.229851,0.243516,0.248088,0.249752,0.250057,0.2496,0.249905,0.249676
48,0.250134,0.250516,0.249905,0.248615,0.248993,0.245633,0.232922,0.21048,0.176625,0.135762,0.0947695,0.0570346,0.0323943,0.0163664,0.00711948,0.0030808,0.00112249,0.000357252,9.51781e-05,2.38422e-05,9.15541e-06,7.62951e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,1.90738e-07,5.72213e-07,5.34066e-06,3.8529e-05,0.000201228,0.000803388,0.00288567,0.00874094,0.0236397,0.0495127,0.0913151,0.133898,0.17894,0.216316,0.236554,0.245486,0.248239,0.249905,0.250439,0.250363
